disease_id,disease_name,n_edges,n_drug_names,n_drug_ids,pmid_count_sum,total_articles_sum,pmid_count_median,total_articles_median,edge_share,drug_name_share,drug_id_share,pmid_share,total_articles_share
@DISEASE_Hiccup,Hiccup,28,27,28,234,237,3.0,3.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.0003018139794044204,0.0001978493690107782
@DISEASE_Polycythemia_Vera,Polycythemia Vera,27,27,27,162,219,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.00020894813958767568,0.00018282283465552923
@DISEASE_Conjunctivitis,Conjunctivitis,31,27,31,214,214,4.0,4.0,0.00033097027673385717,0.19424460431654678,0.08446866485013624,0.000276017912788658,0.00017864879733462674
@DISEASE_Bronchiolitis_Obliterans_Syndrome,Bronchiolitis Obliterans Syndrome,28,27,28,211,211,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.00027214850279629364,0.00017614437494208523
@DISEASE_Bulimia_Nervosa,Bulimia Nervosa,28,27,28,189,189,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.00024377282951895495,0.00015777861073011426
@DISEASE_Testicular_Neoplasms,Testicular Neoplasms,30,27,30,176,176,2.0,2.0,0.00032029381619405535,0.19424460431654678,0.08174386920980926,0.00022700538621870937,0.00014692611369576778
@DISEASE_Eye_Pain,Eye Pain,28,27,28,153,153,3.0,3.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.0001973399096105826,0.0001277255420196163
@DISEASE_Tertiary_Lymphoid_Structures,Tertiary Lymphoid Structures,32,27,32,151,151,1.5,1.5,0.00034164673727365904,0.19424460431654678,0.08719346049046321,0.00019476030294900633,0.0001260559270912553
@DISEASE_Hypertension_Renal,Hypertension Renal,28,27,28,145,145,3.5,3.5,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.00018702148296427762,0.00012104708230617232
@DISEASE_Sarcoma,Sarcoma,28,27,28,139,139,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.00017928266297954887,0.00011603823752108932
@DISEASE_Posterior_Leukoencephalopathy_Syndrome,Posterior Leukoencephalopathy Syndrome,28,27,28,137,137,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.00017670305631797264,0.00011436862259272832
@DISEASE_Hypoalbuminemia,Hypoalbuminemia,27,27,27,137,137,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.00017670305631797264,0.00011436862259272832
@DISEASE_Self_Mutilation,Self Mutilation,27,27,27,130,130,3.0,3.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.00016767443300245578,0.00010852497034346483
@DISEASE_Paraparesis,Paraparesis,29,27,29,129,129,2.0,2.0,0.0003096173556542535,0.19424460431654678,0.07901907356948229,0.00016638462967166767,0.00010769016287928434
@DISEASE_Colic,Colic,28,27,28,112,112,3.0,3.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.0001444579730482696,9.349843598821586e-05
@DISEASE_Cataplexy,Cataplexy,27,27,27,110,110,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.00014187836638669335,9.182882105985486e-05
@DISEASE_Vipoma,Vipoma,28,27,28,107,107,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,0.000138008956394329,8.932439866731337e-05
@DISEASE_Femoral_Fractures,Femoral Fractures,27,27,27,107,107,1.0,1.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.000138008956394329,8.932439866731337e-05
@DISEASE_Muscular_Disorders_Atrophic,Muscular Disorders Atrophic,31,27,31,98,98,2.0,2.0,0.00033097027673385717,0.19424460431654678,0.08446866485013624,0.0001264007264172359,8.181113148968888e-05
@DISEASE_Postoperative_Complications,Postoperative Complications,29,27,29,94,94,2.0,2.0,0.0003096173556542535,0.19424460431654678,0.07901907356948229,0.00012124151309408342,7.847190163296688e-05
@DISEASE_Bites_and_Stings,Bites and Stings,30,27,30,87,87,2.0,2.0,0.00032029381619405535,0.19424460431654678,0.08174386920980926,0.00011221288977856657,7.26282493837034e-05
@DISEASE_Intervertebral_Disc_Degeneration,Intervertebral Disc Degeneration,30,27,30,84,84,2.0,2.0,0.00032029381619405535,0.19424460431654678,0.08174386920980926,0.0001083434797862022,7.012382699116189e-05
@DISEASE_Alcoholic_Intoxication,Alcoholic Intoxication,27,27,27,81,81,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,0.00010447406979383784,6.76194045986204e-05
@DISEASE_Nerve_Compression_Syndromes,Nerve Compression Syndromes,29,27,29,77,77,1.0,1.0,0.0003096173556542535,0.19424460431654678,0.07901907356948229,9.931485647068535e-05,6.42801747418984e-05
@DISEASE_Femoral_Fractures_Distal,Femoral Fractures Distal,27,27,27,75,75,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,9.673524980910911e-05,6.26105598135374e-05
@DISEASE_Flank_Pain,Flank Pain,27,27,27,71,71,2.0,2.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,9.157603648595662e-05,5.927132995681541e-05
@DISEASE_Neoplastic_Syndromes_Hereditary,Neoplastic Syndromes Hereditary,27,27,27,70,70,1.0,1.0,0.0002882644345746498,0.19424460431654678,0.07356948228882834,9.02862331551685e-05,5.843652249263491e-05
@DISEASE_Clinical_Deterioration,Clinical Deterioration,29,27,29,67,67,2.0,2.0,0.0003096173556542535,0.19424460431654678,0.07901907356948229,8.641682316280414e-05,5.5932100100093415e-05
@DISEASE_Tongue_Diseases,Tongue Diseases,28,27,28,67,67,2.0,2.0,0.00029894089511445167,0.19424460431654678,0.07629427792915532,8.641682316280414e-05,5.5932100100093415e-05
@DISEASE_Antiphospholipid_Syndrome,Antiphospholipid Syndrome,27,26,27,603,1186,3.0,3.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0007777514084652372,0.0009900816525180716
@DISEASE_Mucocutaneous_Lymph_Node_Syndrome,Mucocutaneous Lymph Node Syndrome,27,26,27,309,739,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0003985492292135295,0.0006169227160293886
@DISEASE_Graves_Disease,Graves Disease,28,26,28,493,694,2.5,2.5,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.0006358730420785439,0.0005793563801412661
@DISEASE_Thyroid_Adenoma_Hyperfunctioning,Thyroid Adenoma Hyperfunctioning,28,26,28,425,644,2.5,2.5,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.0005481664155849516,0.0005376160069322412
@DISEASE_Hereditary_Angioedema_Type_III,Hereditary Angioedema Type III,30,26,30,319,586,2.0,2.0,0.00032029381619405535,0.18705035971223022,0.08174386920980926,0.00041144726252141076,0.0004891971740097722
@DISEASE_Catatonia,Catatonia,26,26,26,251,414,3.0,3.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00032374063602781845,0.00034561029017072647
@DISEASE_Communication_Disorders,Communication Disorders,29,26,29,373,390,2.0,2.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.0004810966423839693,0.0003255749110303945
@DISEASE_Disease_Progression,Disease Progression,30,26,30,184,383,2.0,2.0,0.00032029381619405535,0.18705035971223022,0.08174386920980926,0.00023732381286501434,0.00031973125878113104
@DISEASE_Lymphatic_Diseases,Lymphatic Diseases,29,26,29,352,352,3.0,3.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.00045401077243741874,0.00029385222739153555
@DISEASE_Diabetic_Ketoacidosis,Diabetic Ketoacidosis,29,26,29,311,311,3.0,3.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.0004011288358751058,0.0002596251213601351
@DISEASE_Vascular_Calcification,Vascular Calcification,26,26,26,273,279,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00035211630930515714,0.00023291128250635913
@DISEASE_Alopecia_Areata,Alopecia Areata,29,26,29,225,225,2.0,2.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.0002902057494273273,0.0001878316794406122
@DISEASE_Ichthyosis_prematurity_syndrome,Ichthyosis prematurity syndrome,29,26,29,218,218,2.0,2.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.00028117712611181047,0.00018198802719134873
@DISEASE_Disseminated_Intravascular_Coagulation,Disseminated Intravascular Coagulation,27,26,27,207,207,4.0,4.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0002669892894731411,0.00017280514508536323
@DISEASE_Thyroiditis_Subacute,Thyroiditis Subacute,27,26,27,206,206,4.0,4.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.00026569948614235304,0.00017197033762118274
@DISEASE_Oral_Ulcer,Oral Ulcer,28,26,28,204,204,2.5,2.5,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.00026311987948077675,0.00017030072269282173
@DISEASE_Small_Cell_Lung_Carcinoma,Small Cell Lung Carcinoma,26,26,26,194,202,2.5,2.5,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00025022184617289555,0.00016863110776446074
@DISEASE_Genetic_Diseases_Inborn,Genetic Diseases Inborn,26,26,26,201,201,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.0002592504694884124,0.00016779630030028025
@DISEASE_Auditory_Perceptual_Disorders,Auditory Perceptual Disorders,26,26,26,175,184,3.0,3.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00022571558288792126,0.00015360457340921177
@DISEASE_Ketosis,Ketosis,27,26,27,158,158,3.0,3.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0002037889262645232,0.0001318995793405188
@DISEASE_Hyperhidrosis,Hyperhidrosis,26,26,26,158,158,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.0002037889262645232,0.0001318995793405188
@DISEASE_Arthritis_Gouty,Arthritis Gouty,29,26,29,147,147,1.0,1.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.00018960108962585385,0.0001227166972345333
@DISEASE_Pleoconial_Myopathy_with_Salt_Craving,Pleoconial Myopathy with Salt Craving,26,26,26,147,147,3.0,3.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00018960108962585385,0.0001227166972345333
@DISEASE_Contusions,Contusions,28,26,28,136,136,3.0,3.0,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.0001754132529871845,0.00011353381512854783
@DISEASE_Leishmaniasis_Visceral,Leishmaniasis Visceral,26,26,26,125,125,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00016122541634851518,0.00010435093302256234
@DISEASE_Urinary_Bladder_Neck_Obstruction,Urinary Bladder Neck Obstruction,26,26,26,119,119,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00015348659636378644,9.934208823747935e-05
@DISEASE_Nocturia,Nocturia,27,26,27,117,117,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0001509069897022102,9.767247330911835e-05
@DISEASE_Strabismus,Strabismus,27,26,27,113,113,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.00014574777637905772,9.433324345239635e-05
@DISEASE_Carcinoma_Bronchogenic,Carcinoma Bronchogenic,27,26,27,112,112,1.0,1.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.0001444579730482696,9.349843598821586e-05
@DISEASE_Chemotherapy_Related_Cognitive_Impairment,Chemotherapy Related Cognitive Impairment,26,26,26,112,112,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.0001444579730482696,9.349843598821586e-05
@DISEASE_Lameness_Animal,Lameness Animal,29,26,29,110,110,2.0,2.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.00014187836638669335,9.182882105985486e-05
@DISEASE_Amyloidosis,Amyloidosis,26,26,26,110,110,1.5,1.5,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00014187836638669335,9.182882105985486e-05
@DISEASE_Cat_Scratch_Disease,Cat Scratch Disease,27,26,27,108,108,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.00013929875972511712,9.015920613149386e-05
@DISEASE_Frontotemporal_Dementia,Frontotemporal Dementia,26,26,26,105,105,2.5,2.5,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00013542934973275275,8.765478373895237e-05
@DISEASE_Olfaction_Disorders,Olfaction Disorders,29,26,29,100,100,3.0,3.0,0.0003096173556542535,0.18705035971223022,0.07901907356948229,0.00012898033307881215,8.348074641804987e-05
@DISEASE_Hyperphagia,Hyperphagia,28,26,28,95,95,2.0,2.0,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.00012253131642487154,7.930670909714738e-05
@DISEASE_Infant_Newborn_Diseases,Infant Newborn Diseases,28,26,28,94,94,2.0,2.0,0.00029894089511445167,0.18705035971223022,0.07629427792915532,0.00012124151309408342,7.847190163296688e-05
@DISEASE_Autonomic_Nervous_System_Diseases,Autonomic Nervous System Diseases,26,26,26,93,93,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00011995170976329529,7.763709416878638e-05
@DISEASE_Intervertebral_Disc_Displacement,Intervertebral Disc Displacement,32,26,32,88,88,2.0,2.0,0.00034164673727365904,0.18705035971223022,0.08719346049046321,0.00011350269310935469,7.346305684788389e-05
@DISEASE_Food_Addiction,Food Addiction,26,26,26,85,85,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00010963328311699033,7.09586344553424e-05
@DISEASE_Hyperoxia,Hyperoxia,27,26,27,83,83,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,0.00010705367645541408,6.92890195269814e-05
@DISEASE_Microphthalmia_Syndromic_10,Microphthalmia Syndromic 10,26,26,26,78,78,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,0.00010060465980147347,6.51149822060789e-05
@DISEASE_Achalasia_Addisonianism_Alacrimia_syndrome,Achalasia Addisonianism Alacrimia syndrome,26,26,26,73,73,2.0,2.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,9.415564314753287e-05,6.0940944885176404e-05
@DISEASE_Abdomen_Acute,Abdomen Acute,27,26,27,72,72,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,9.286583981674474e-05,6.010613742099591e-05
@DISEASE_Kidney_Cortex_Necrosis,Kidney Cortex Necrosis,28,26,28,70,70,2.0,2.0,0.00029894089511445167,0.18705035971223022,0.07629427792915532,9.02862331551685e-05,5.843652249263491e-05
@DISEASE_Cerebral_Small_Vessel_Diseases,Cerebral Small Vessel Diseases,26,26,26,62,62,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,7.996780650886353e-05,5.175806277919092e-05
@DISEASE_Neuromuscular_Diseases,Neuromuscular Diseases,27,26,27,54,54,2.0,2.0,0.0002882644345746498,0.18705035971223022,0.07356948228882834,6.964937986255856e-05,4.507960306574693e-05
@DISEASE_Tibial_Meniscus_Injuries,Tibial Meniscus Injuries,28,26,28,52,52,1.0,1.0,0.00029894089511445167,0.18705035971223022,0.07629427792915532,6.706977320098232e-05,4.340998813738593e-05
@DISEASE_Torticollis,Torticollis,26,26,26,37,37,1.0,1.0,0.000277587974034848,0.18705035971223022,0.07084468664850137,4.772272323916049e-05,3.0887876174678455e-05
@DISEASE_Herpes_Simplex,Herpes Simplex,29,25,29,257,1535,1.0,1.0,0.0003096173556542535,0.17985611510791366,0.07901907356948229,0.0003314794560125472,0.0012814294575170656
@DISEASE_Otitis_Media,Otitis Media,30,25,30,527,1008,3.5,3.5,0.00032029381619405535,0.17985611510791366,0.08174386920980926,0.00067972635532534,0.0008414859238939427
@DISEASE_Thyroid_Neoplasms,Thyroid Neoplasms,26,25,26,412,985,2.0,2.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.0005313989722847061,0.0008222853522177912
@DISEASE_Ductus_Arteriosus_Patent,Ductus Arteriosus Patent,27,25,27,321,830,1.0,1.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.000414026869182987,0.0006928901952698139
@DISEASE_Graves_Ophthalmopathy,Graves Ophthalmopathy,30,25,30,360,432,2.5,2.5,0.00032029381619405535,0.17985611510791366,0.08174386920980926,0.0004643291990837237,0.00036063682452597544
@DISEASE_Myositis,Myositis,28,25,28,425,425,4.0,4.0,0.00029894089511445167,0.17985611510791366,0.07629427792915532,0.0005481664155849516,0.00035479317227671194
@DISEASE_Heartburn,Heartburn,26,25,26,331,372,2.0,2.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.0004269249024908682,0.0003105483766751455
@DISEASE_Clostridium_Infections,Clostridium Infections,26,25,26,258,355,2.0,2.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.00033276925934333534,0.00029635664978407703
@DISEASE_Facial_Paralysis,Facial Paralysis,27,25,27,275,275,3.0,3.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.0003546959159667334,0.00022957205264963716
@DISEASE_Leukocytosis,Leukocytosis,26,25,26,267,267,4.0,4.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.0003443774893204284,0.00022289359293619317
@DISEASE_Hyperaldosteronism,Hyperaldosteronism,25,25,25,179,262,2.0,2.0,0.0002669115134950461,0.17985611510791366,0.0681198910081744,0.00023087479621107374,0.00021871955561529068
@DISEASE_Ureteral_Diseases,Ureteral Diseases,25,25,25,190,256,2.0,2.0,0.0002669115134950461,0.17985611510791366,0.0681198910081744,0.0002450626328497431,0.00021371071083020767
@DISEASE_Wound_Infection,Wound Infection,27,25,27,241,241,1.0,1.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.00031084260271993725,0.0002011885988675002
@DISEASE_Priapism,Priapism,26,25,26,212,212,3.0,3.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.0002734383061270817,0.00017697918240626572
@DISEASE_Lymphoma_T_Cell,Lymphoma T Cell,26,25,26,194,194,2.0,2.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.00025022184617289555,0.00016195264805101675
@DISEASE_Connective_Tissue_Diseases,Connective Tissue Diseases,25,25,25,160,160,2.0,2.0,0.0002669115134950461,0.17985611510791366,0.0681198910081744,0.00020636853292609942,0.00013356919426887979
@DISEASE_Lymphoma_B_Cell_Marginal_Zone,Lymphoma B Cell Marginal Zone,26,25,26,155,155,2.0,2.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.00019991951627215882,0.0001293951569479773
@DISEASE_Corneal_Diseases,Corneal Diseases,29,25,29,154,154,3.0,3.0,0.0003096173556542535,0.17985611510791366,0.07901907356948229,0.0001986297129413707,0.0001285603494837968
@DISEASE_Gingivitis,Gingivitis,28,25,28,137,137,2.0,2.0,0.00029894089511445167,0.17985611510791366,0.07629427792915532,0.00017670305631797264,0.00011436862259272832
@DISEASE_Hepatitis_B_Chronic,Hepatitis B Chronic,27,25,27,131,131,1.0,1.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.0001689642363332439,0.00010935977780764534
@DISEASE_Ocular_Hypertension,Ocular Hypertension,27,25,27,130,130,2.0,2.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.00016767443300245578,0.00010852497034346483
@DISEASE_Shock_Cardiogenic,Shock Cardiogenic,26,25,26,130,130,4.0,4.0,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.00016767443300245578,0.00010852497034346483
@DISEASE_Conjunctival_Diseases,Conjunctival Diseases,27,25,27,127,127,3.0,3.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.0001638050230100914,0.00010602054795092334
@DISEASE_603933,603933,26,25,26,122,122,1.5,1.5,0.000277587974034848,0.17985611510791366,0.07084468664850137,0.0001573560063561508,0.00010184651063002085
@DISEASE_Phobic_Disorders,Phobic Disorders,25,25,25,119,119,3.0,3.0,0.0002669115134950461,0.17985611510791366,0.0681198910081744,0.00015348659636378644,9.934208823747935e-05
@DISEASE_Respiratory_Hypersensitivity,Respiratory Hypersensitivity,27,25,27,114,114,1.0,1.0,0.0002882644345746498,0.17985611510791366,0.07356948228882834,0.00014703757970984584,9.516805091657686e-05
@DISEASE_Cardio_Renal_Syndrome,Cardio Renal Syndrome,29,25,29,103,103,1.0,1.0,0.0003096173556542535,0.17985611510791366,0.07901907356948229,0.00013284974307117652,8.598516881059137e-05
@DISEASE_Cushing's_symphalangism,Cushing's symphalangism,28,25,28,101,101,1.0,1.0,0.00029894089511445167,0.17985611510791366,0.07629427792915532,0.00013027013640960026,8.431555388223037e-05
