drug_name,drug_id,disease_name,disease_id,pmid_count,total_articles
Carvedilol,@CHEMICAL_Carvedilol,Hypertriglyceridemia,@DISEASE_Hypertriglyceridemia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Hypokalemia,@DISEASE_Hypokalemia,3,3
Carvedilol,@CHEMICAL_Carvedilol,Hypokinesia,@DISEASE_Hypokinesia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Hypoplastic Left Heart Syndrome,@DISEASE_Hypoplastic_Left_Heart_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Hypotrichosis,@DISEASE_Hypotrichosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Hypovolemia,@DISEASE_Hypovolemia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Immunologic Deficiency Syndromes,@DISEASE_Immunologic_Deficiency_Syndromes,1,1
Carvedilol,@CHEMICAL_Carvedilol,Infarction Middle Cerebral Artery,@DISEASE_Infarction_Middle_Cerebral_Artery,1,1
Carvedilol,@CHEMICAL_Carvedilol,Infarction Posterior Cerebral Artery,@DISEASE_Infarction_Posterior_Cerebral_Artery,1,1
Carvedilol,@CHEMICAL_Carvedilol,Inferior Wall Myocardial Infarction,@DISEASE_Inferior_Wall_Myocardial_Infarction,1,1
Carvedilol,@CHEMICAL_Carvedilol,Insulin Like Growth Factor I Resistance To,@DISEASE_Insulin_Like_Growth_Factor_I_Resistance_To,1,1
Carvedilol,@CHEMICAL_Carvedilol,Intestinal Diseases,@DISEASE_Intestinal_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Intracranial Embolism,@DISEASE_Intracranial_Embolism,1,1
Carvedilol,@CHEMICAL_Carvedilol,Intracranial Hypertension,@DISEASE_Intracranial_Hypertension,1,1
Carvedilol,@CHEMICAL_Carvedilol,Iridogoniodysgenesis and skeletal anomalies,@DISEASE_Iridogoniodysgenesis_and_skeletal_anomalies,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ischemic Contracture,@DISEASE_Ischemic_Contracture,1,1
Carvedilol,@CHEMICAL_Carvedilol,Isotretinoin embryopathy like syndrome,@DISEASE_Isotretinoin_embryopathy_like_syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Keratoderma Palmoplantar,@DISEASE_Keratoderma_Palmoplantar,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lead Poisoning Nervous System,@DISEASE_Lead_Poisoning_Nervous_System,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lesch Nyhan Syndrome,@DISEASE_Lesch_Nyhan_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Leukemia Myeloid,@DISEASE_Leukemia_Myeloid,1,1
Carvedilol,@CHEMICAL_Carvedilol,Leukemic Infiltration,@DISEASE_Leukemic_Infiltration,1,1
Carvedilol,@CHEMICAL_Carvedilol,Leukocyte adhesion deficiency type 1,@DISEASE_Leukocyte_adhesion_deficiency_type_1,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lipoma,@DISEASE_Lipoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Liver Failure Acute,@DISEASE_Liver_Failure_Acute,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lower Extremity Deformities Congenital,@DISEASE_Lower_Extremity_Deformities_Congenital,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lung Injury,@DISEASE_Lung_Injury,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lymphoma,@DISEASE_Lymphoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Lysosomal Storage Diseases,@DISEASE_Lysosomal_Storage_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,MASS syndrome,@DISEASE_MASS_syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Malocclusion Angle Class II,@DISEASE_Malocclusion_Angle_Class_II,1,1
Carvedilol,@CHEMICAL_Carvedilol,Malocclusion Angle Class III,@DISEASE_Malocclusion_Angle_Class_III,1,1
Carvedilol,@CHEMICAL_Carvedilol,Melena,@DISEASE_Melena,1,1
Carvedilol,@CHEMICAL_Carvedilol,Menstruation Disturbances,@DISEASE_Menstruation_Disturbances,1,1
Carvedilol,@CHEMICAL_Carvedilol,Mesothelioma Malignant,@DISEASE_Mesothelioma_Malignant,1,1
Carvedilol,@CHEMICAL_Carvedilol,Miosis,@DISEASE_Miosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Mitral Valve Prolapse,@DISEASE_Mitral_Valve_Prolapse,1,1
Carvedilol,@CHEMICAL_Carvedilol,Motor Disorders,@DISEASE_Motor_Disorders,1,1
Carvedilol,@CHEMICAL_Carvedilol,Mouth Neoplasms,@DISEASE_Mouth_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Multiple Organ Failure,@DISEASE_Multiple_Organ_Failure,1,1
Carvedilol,@CHEMICAL_Carvedilol,Multiple Sclerosis,@DISEASE_Multiple_Sclerosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Muscular Atrophy,@DISEASE_Muscular_Atrophy,1,1
Carvedilol,@CHEMICAL_Carvedilol,Muscular Dystrophy Emery Dreifuss,@DISEASE_Muscular_Dystrophy_Emery_Dreifuss,1,1
Carvedilol,@CHEMICAL_Carvedilol,Myoclonus,@DISEASE_Myoclonus,2,2
Carvedilol,@CHEMICAL_Carvedilol,Myositis,@DISEASE_Myositis,1,1
Carvedilol,@CHEMICAL_Carvedilol,N syndrome,@DISEASE_N_syndrome,2,2
Carvedilol,@CHEMICAL_Carvedilol,Neointima,@DISEASE_Neointima,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neoplasm Metastasis,@DISEASE_Neoplasm_Metastasis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neoplasms Experimental,@DISEASE_Neoplasms_Experimental,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neoplasms Fibrous Tissue,@DISEASE_Neoplasms_Fibrous_Tissue,1,1
Carvedilol,@CHEMICAL_Carvedilol,Nephrolithiasis,@DISEASE_Nephrolithiasis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Nephrosclerosis,@DISEASE_Nephrosclerosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Nephrosis Lipoid,@DISEASE_Nephrosis_Lipoid,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neurobehavioral Manifestations,@DISEASE_Neurobehavioral_Manifestations,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neurocirculatory Asthenia,@DISEASE_Neurocirculatory_Asthenia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Neurofibromatosis familial intestinal,@DISEASE_Neurofibromatosis_familial_intestinal,1,1
Carvedilol,@CHEMICAL_Carvedilol,Nijmegen Breakage Syndrome,@DISEASE_Nijmegen_Breakage_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Non ST Elevated Myocardial Infarction,@DISEASE_Non_ST_Elevated_Myocardial_Infarction,1,1
Carvedilol,@CHEMICAL_Carvedilol,Noncompaction of Left Ventricular Myocardium Familial Isolated Autosomal Dominant 1,@DISEASE_Noncompaction_of_Left_Ventricular_Myocardium_Familial_Isolated_Autosomal_Dominant_1,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ocular Hypertension,@DISEASE_Ocular_Hypertension,1,1
Carvedilol,@CHEMICAL_Carvedilol,Optic Nerve Injuries,@DISEASE_Optic_Nerve_Injuries,1,1
Carvedilol,@CHEMICAL_Carvedilol,Osteogenesis imperfecta type 3,@DISEASE_Osteogenesis_imperfecta_type_3,1,1
Carvedilol,@CHEMICAL_Carvedilol,Osteosarcoma,@DISEASE_Osteosarcoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ovarian Diseases,@DISEASE_Ovarian_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ovarian Neoplasms,@DISEASE_Ovarian_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pancreatic Neoplasms,@DISEASE_Pancreatic_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pancreatitis,@DISEASE_Pancreatitis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Paresis,@DISEASE_Paresis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pericardial Effusion,@DISEASE_Pericardial_Effusion,1,1
Carvedilol,@CHEMICAL_Carvedilol,Peripheral Vascular Diseases,@DISEASE_Peripheral_Vascular_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Perivascular Epithelioid Cell Neoplasms,@DISEASE_Perivascular_Epithelioid_Cell_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Persistent Vegetative State,@DISEASE_Persistent_Vegetative_State,1,1
Carvedilol,@CHEMICAL_Carvedilol,Personality Disorders,@DISEASE_Personality_Disorders,1,1
Carvedilol,@CHEMICAL_Carvedilol,Phenylketonurias,@DISEASE_Phenylketonurias,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pigmentation Disorders,@DISEASE_Pigmentation_Disorders,1,1
Carvedilol,@CHEMICAL_Carvedilol,Plaque Atherosclerotic,@DISEASE_Plaque_Atherosclerotic,2,2
Carvedilol,@CHEMICAL_Carvedilol,Platelet Glycoprotein IV Deficiency,@DISEASE_Platelet_Glycoprotein_IV_Deficiency,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pneumonia,@DISEASE_Pneumonia,2,2
Carvedilol,@CHEMICAL_Carvedilol,Porphyria Acute Intermittent,@DISEASE_Porphyria_Acute_Intermittent,1,1
Carvedilol,@CHEMICAL_Carvedilol,Post Infectious Disorders,@DISEASE_Post_Infectious_Disorders,1,1
Carvedilol,@CHEMICAL_Carvedilol,Precursor Cell Lymphoblastic Leukemia Lymphoma,@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Precursor T Cell Lymphoblastic Leukemia Lymphoma,@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Prodromal Symptoms,@DISEASE_Prodromal_Symptoms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Prostatic Neoplasms,@DISEASE_Prostatic_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pulmonary Fibrosis,@DISEASE_Pulmonary_Fibrosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Pulmonary Valve Stenosis,@DISEASE_Pulmonary_Valve_Stenosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Radiation Pneumonitis,@DISEASE_Radiation_Pneumonitis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Red Cell Aplasia Pure,@DISEASE_Red_Cell_Aplasia_Pure,1,1
Carvedilol,@CHEMICAL_Carvedilol,Renal Failure Progressive with Hypertension,@DISEASE_Renal_Failure_Progressive_with_Hypertension,1,1
Carvedilol,@CHEMICAL_Carvedilol,Renal Tubular Acidosis Distal With Normal Red Cell Morphology,@DISEASE_Renal_Tubular_Acidosis_Distal_With_Normal_Red_Cell_Morphology,1,1
Carvedilol,@CHEMICAL_Carvedilol,Reproductive Tract Infections,@DISEASE_Reproductive_Tract_Infections,1,1
Carvedilol,@CHEMICAL_Carvedilol,Respiratory Sounds,@DISEASE_Respiratory_Sounds,3,3
Carvedilol,@CHEMICAL_Carvedilol,Restless Legs Syndrome,@DISEASE_Restless_Legs_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Retinal Degeneration,@DISEASE_Retinal_Degeneration,1,1
Carvedilol,@CHEMICAL_Carvedilol,Retinitis Pigmentosa,@DISEASE_Retinitis_Pigmentosa,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ring Chromosome 20 Syndrome,@DISEASE_Ring_Chromosome_20_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Rufous oculocutaneous albinism,@DISEASE_Rufous_oculocutaneous_albinism,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sarcoidosis,@DISEASE_Sarcoidosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sarcoma,@DISEASE_Sarcoma,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sarcopenia,@DISEASE_Sarcopenia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Shock Hemorrhagic,@DISEASE_Shock_Hemorrhagic,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sick Sinus Syndrome,@DISEASE_Sick_Sinus_Syndrome,2,2
Carvedilol,@CHEMICAL_Carvedilol,Sick Sinus Syndrome 1 Autosomal Recessive,@DISEASE_Sick_Sinus_Syndrome_1_Autosomal_Recessive,1,1
Carvedilol,@CHEMICAL_Carvedilol,Signs and Symptoms,@DISEASE_Signs_and_Symptoms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Silicosis,@DISEASE_Silicosis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Skin Abnormalities,@DISEASE_Skin_Abnormalities,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sleep Apnea Syndromes,@DISEASE_Sleep_Apnea_Syndromes,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sleep Deprivation,@DISEASE_Sleep_Deprivation,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sleep Disorders Circadian Rhythm,@DISEASE_Sleep_Disorders_Circadian_Rhythm,2,2
Carvedilol,@CHEMICAL_Carvedilol,Sleep Wake Disorders,@DISEASE_Sleep_Wake_Disorders,3,3
Carvedilol,@CHEMICAL_Carvedilol,Small Fiber Neuropathy,@DISEASE_Small_Fiber_Neuropathy,1,1
Carvedilol,@CHEMICAL_Carvedilol,Smoke Inhalation Injury,@DISEASE_Smoke_Inhalation_Injury,1,1
Carvedilol,@CHEMICAL_Carvedilol,Spasm,@DISEASE_Spasm,1,1
Carvedilol,@CHEMICAL_Carvedilol,Spinal Dysraphism,@DISEASE_Spinal_Dysraphism,1,1
Carvedilol,@CHEMICAL_Carvedilol,Spinocerebellar Ataxia Autosomal Recessive 2,@DISEASE_Spinocerebellar_Ataxia_Autosomal_Recessive_2,0,0
Carvedilol,@CHEMICAL_Carvedilol,Spondylocostal dysostosis autosomal recessive,@DISEASE_Spondylocostal_dysostosis_autosomal_recessive,1,1
Carvedilol,@CHEMICAL_Carvedilol,Staphylococcal Infections,@DISEASE_Staphylococcal_Infections,1,1
Carvedilol,@CHEMICAL_Carvedilol,Stenosis Pulmonary Vein,@DISEASE_Stenosis_Pulmonary_Vein,1,1
Carvedilol,@CHEMICAL_Carvedilol,Stomach Diseases,@DISEASE_Stomach_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Stomach Neoplasms,@DISEASE_Stomach_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Storm Syndrome,@DISEASE_Storm_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Stress Disorders Post Traumatic,@DISEASE_Stress_Disorders_Post_Traumatic,1,1
Carvedilol,@CHEMICAL_Carvedilol,Sweat Gland Diseases,@DISEASE_Sweat_Gland_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Symptom Flare Up,@DISEASE_Symptom_Flare_Up,2,2
Carvedilol,@CHEMICAL_Carvedilol,Tachycardia Ectopic Junctional,@DISEASE_Tachycardia_Ectopic_Junctional,1,1
Carvedilol,@CHEMICAL_Carvedilol,Takayasu Arteritis,@DISEASE_Takayasu_Arteritis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Tetralogy of Fallot,@DISEASE_Tetralogy_of_Fallot,1,1
Carvedilol,@CHEMICAL_Carvedilol,Thoracic Injuries,@DISEASE_Thoracic_Injuries,1,1
Carvedilol,@CHEMICAL_Carvedilol,Thromboembolism,@DISEASE_Thromboembolism,1,1
Carvedilol,@CHEMICAL_Carvedilol,Thyroid Adenoma Hyperfunctioning,@DISEASE_Thyroid_Adenoma_Hyperfunctioning,1,1
Carvedilol,@CHEMICAL_Carvedilol,Thyroid Crisis,@DISEASE_Thyroid_Crisis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Tobacco Use Disorder,@DISEASE_Tobacco_Use_Disorder,1,1
Carvedilol,@CHEMICAL_Carvedilol,Transposition of Great Vessels,@DISEASE_Transposition_of_Great_Vessels,1,1
Carvedilol,@CHEMICAL_Carvedilol,Tricuspid Atresia,@DISEASE_Tricuspid_Atresia,1,1
Carvedilol,@CHEMICAL_Carvedilol,Trifunctional Protein Deficiency With Myopathy And Neuropathy,@DISEASE_Trifunctional_Protein_Deficiency_With_Myopathy_And_Neuropathy,1,1
Carvedilol,@CHEMICAL_Carvedilol,Tubulointerstitial nephritis and uveitis,@DISEASE_Tubulointerstitial_nephritis_and_uveitis,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ulcer,@DISEASE_Ulcer,1,1
Carvedilol,@CHEMICAL_Carvedilol,Univentricular Heart,@DISEASE_Univentricular_Heart,1,1
Carvedilol,@CHEMICAL_Carvedilol,Ureteral Obstruction,@DISEASE_Ureteral_Obstruction,1,1
Carvedilol,@CHEMICAL_Carvedilol,Urologic Diseases,@DISEASE_Urologic_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Usher Syndromes,@DISEASE_Usher_Syndromes,1,1
Carvedilol,@CHEMICAL_Carvedilol,Uterine Cervical Neoplasms,@DISEASE_Uterine_Cervical_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Uveal melanoma,@DISEASE_Uveal_melanoma,2,2
Carvedilol,@CHEMICAL_Carvedilol,Uveitis Anterior,@DISEASE_Uveitis_Anterior,1,1
Carvedilol,@CHEMICAL_Carvedilol,Vaccine Preventable Diseases,@DISEASE_Vaccine_Preventable_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,Vacuolar myopathy,@DISEASE_Vacuolar_myopathy,1,1
Carvedilol,@CHEMICAL_Carvedilol,Varicose Ulcer,@DISEASE_Varicose_Ulcer,1,1
Carvedilol,@CHEMICAL_Carvedilol,Vision Disorders,@DISEASE_Vision_Disorders,1,1
Carvedilol,@CHEMICAL_Carvedilol,Vitreoretinopathy Proliferative,@DISEASE_Vitreoretinopathy_Proliferative,1,1
Carvedilol,@CHEMICAL_Carvedilol,Vulvar Neoplasms,@DISEASE_Vulvar_Neoplasms,1,1
Carvedilol,@CHEMICAL_Carvedilol,Walker Warburg Syndrome,@DISEASE_Walker_Warburg_Syndrome,1,1
Carvedilol,@CHEMICAL_Carvedilol,Weight Gain,@DISEASE_Weight_Gain,3,3
Carvedilol,@CHEMICAL_Carvedilol,X Linked Combined Immunodeficiency Diseases,@DISEASE_X_Linked_Combined_Immunodeficiency_Diseases,1,1
Carvedilol,@CHEMICAL_Carvedilol,beta Mannosidosis,@DISEASE_beta_Mannosidosis,1,1
Tramadol,@CHEMICAL_Tramadol,Pain,@DISEASE_Pain,100,1718
Tramadol,@CHEMICAL_Tramadol,Pain Postoperative,@DISEASE_Pain_Postoperative,100,447
Tramadol,@CHEMICAL_Tramadol,Pain Insensitivity Congenital,@DISEASE_Pain_Insensitivity_Congenital,100,250
Tramadol,@CHEMICAL_Tramadol,Neuralgia,@DISEASE_Neuralgia,100,171
Tramadol,@CHEMICAL_Tramadol,Acute Pain,@DISEASE_Acute_Pain,100,143
Tramadol,@CHEMICAL_Tramadol,Chronic Pain,@DISEASE_Chronic_Pain,100,139
Tramadol,@CHEMICAL_Tramadol,Osteoarthritis,@DISEASE_Osteoarthritis,100,116
Tramadol,@CHEMICAL_Tramadol,Neoplasms,@DISEASE_Neoplasms,100,112
Tramadol,@CHEMICAL_Tramadol,Cancer Pain,@DISEASE_Cancer_Pain,81,81
Tramadol,@CHEMICAL_Tramadol,Low Back Pain,@DISEASE_Low_Back_Pain,80,80
Tramadol,@CHEMICAL_Tramadol,Hyperalgesia,@DISEASE_Hyperalgesia,65,65
Tramadol,@CHEMICAL_Tramadol,Premature Ejaculation,@DISEASE_Premature_Ejaculation,54,54
Tramadol,@CHEMICAL_Tramadol,Fibromyalgia,@DISEASE_Fibromyalgia,47,47
Tramadol,@CHEMICAL_Tramadol,Inflammation,@DISEASE_Inflammation,66,66
Tramadol,@CHEMICAL_Tramadol,Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,38,38
Tramadol,@CHEMICAL_Tramadol,Postoperative Hemorrhage,@DISEASE_Postoperative_Hemorrhage,42,42
Tramadol,@CHEMICAL_Tramadol,Depressive Disorder,@DISEASE_Depressive_Disorder,55,55
Tramadol,@CHEMICAL_Tramadol,Opioid Related Disorders,@DISEASE_Opioid_Related_Disorders,50,50
Tramadol,@CHEMICAL_Tramadol,Musculoskeletal Pain,@DISEASE_Musculoskeletal_Pain,27,27
Tramadol,@CHEMICAL_Tramadol,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,24,24
Tramadol,@CHEMICAL_Tramadol,Nociceptive Pain,@DISEASE_Nociceptive_Pain,21,21
Tramadol,@CHEMICAL_Tramadol,Peripheral Nervous System Diseases,@DISEASE_Peripheral_Nervous_System_Diseases,22,22
Tramadol,@CHEMICAL_Tramadol,Neuralgia Postherpetic,@DISEASE_Neuralgia_Postherpetic,19,19
Tramadol,@CHEMICAL_Tramadol,Substance Withdrawal Syndrome,@DISEASE_Substance_Withdrawal_Syndrome,36,36
Tramadol,@CHEMICAL_Tramadol,Anxiety,@DISEASE_Anxiety,29,29
Tramadol,@CHEMICAL_Tramadol,Breast Neoplasms,@DISEASE_Breast_Neoplasms,20,20
Tramadol,@CHEMICAL_Tramadol,Labor Pain,@DISEASE_Labor_Pain,19,19
Tramadol,@CHEMICAL_Tramadol,Catheter Related Infections,@DISEASE_Catheter_Related_Infections,16,16
Tramadol,@CHEMICAL_Tramadol,Respiratory Insufficiency,@DISEASE_Respiratory_Insufficiency,74,74
Tramadol,@CHEMICAL_Tramadol,Hernia Inguinal,@DISEASE_Hernia_Inguinal,15,15
Tramadol,@CHEMICAL_Tramadol,Edema,@DISEASE_Edema,16,16
Tramadol,@CHEMICAL_Tramadol,Headache,@DISEASE_Headache,38,38
Tramadol,@CHEMICAL_Tramadol,Substance Related Disorders,@DISEASE_Substance_Related_Disorders,85,85
Tramadol,@CHEMICAL_Tramadol,Argininosuccinic Aciduria,@DISEASE_Argininosuccinic_Aciduria,13,13
Tramadol,@CHEMICAL_Tramadol,Pulpitis,@DISEASE_Pulpitis,13,13
Tramadol,@CHEMICAL_Tramadol,Renal Colic,@DISEASE_Renal_Colic,14,14
Tramadol,@CHEMICAL_Tramadol,Somatoform Disorders,@DISEASE_Somatoform_Disorders,13,13
Tramadol,@CHEMICAL_Tramadol,Musculoskeletal Diseases,@DISEASE_Musculoskeletal_Diseases,13,13
Tramadol,@CHEMICAL_Tramadol,Urinary Bladder Overactive,@DISEASE_Urinary_Bladder_Overactive,13,13
Tramadol,@CHEMICAL_Tramadol,Wounds and Injuries,@DISEASE_Wounds_and_Injuries,21,21
Tramadol,@CHEMICAL_Tramadol,Constipation,@DISEASE_Constipation,66,66
Tramadol,@CHEMICAL_Tramadol,Cough,@DISEASE_Cough,13,13
Tramadol,@CHEMICAL_Tramadol,Urinary Bladder Diseases,@DISEASE_Urinary_Bladder_Diseases,12,12
Tramadol,@CHEMICAL_Tramadol,Back Pain,@DISEASE_Back_Pain,11,11
Tramadol,@CHEMICAL_Tramadol,Drug Hypersensitivity,@DISEASE_Drug_Hypersensitivity,19,19
Tramadol,@CHEMICAL_Tramadol,Drug Related Side Effects and Adverse Reactions,@DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions,43,43
Tramadol,@CHEMICAL_Tramadol,Postoperative Nausea and Vomiting,@DISEASE_Postoperative_Nausea_and_Vomiting,64,64
Tramadol,@CHEMICAL_Tramadol,Abdominal Pain,@DISEASE_Abdominal_Pain,11,11
Tramadol,@CHEMICAL_Tramadol,Anterior Cruciate Ligament Injuries,@DISEASE_Anterior_Cruciate_Ligament_Injuries,8,8
Tramadol,@CHEMICAL_Tramadol,Brain Injury Chronic,@DISEASE_Brain_Injury_Chronic,9,9
Tramadol,@CHEMICAL_Tramadol,Lumbar Stenosis Familial,@DISEASE_Lumbar_Stenosis_Familial,9,9
Tramadol,@CHEMICAL_Tramadol,Psychomotor Agitation,@DISEASE_Psychomotor_Agitation,17,17
Tramadol,@CHEMICAL_Tramadol,Sciatic Neuropathy,@DISEASE_Sciatic_Neuropathy,10,10
Tramadol,@CHEMICAL_Tramadol,Seizures,@DISEASE_Seizures,100,133
Tramadol,@CHEMICAL_Tramadol,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,9,9
Tramadol,@CHEMICAL_Tramadol,Fractures Bone,@DISEASE_Fractures_Bone,13,13
Tramadol,@CHEMICAL_Tramadol,Heart Block,@DISEASE_Heart_Block,26,26
Tramadol,@CHEMICAL_Tramadol,Intervertebral disc disease,@DISEASE_Intervertebral_disc_disease,8,8
Tramadol,@CHEMICAL_Tramadol,Knee Injuries,@DISEASE_Knee_Injuries,9,9
Tramadol,@CHEMICAL_Tramadol,Migraine Disorders,@DISEASE_Migraine_Disorders,8,8
Tramadol,@CHEMICAL_Tramadol,Neck Pain,@DISEASE_Neck_Pain,8,8
Tramadol,@CHEMICAL_Tramadol,Pancreatitis,@DISEASE_Pancreatitis,8,8
Tramadol,@CHEMICAL_Tramadol,Reperfusion Injury,@DISEASE_Reperfusion_Injury,9,9
Tramadol,@CHEMICAL_Tramadol,Restless Legs Syndrome,@DISEASE_Restless_Legs_Syndrome,16,16
Tramadol,@CHEMICAL_Tramadol,Acute Disease,@DISEASE_Acute_Disease,10,10
Tramadol,@CHEMICAL_Tramadol,Arthritis Psoriatic,@DISEASE_Arthritis_Psoriatic,7,7
Tramadol,@CHEMICAL_Tramadol,Drug Overdose,@DISEASE_Drug_Overdose,57,58
Tramadol,@CHEMICAL_Tramadol,Hip Injuries,@DISEASE_Hip_Injuries,8,8
Tramadol,@CHEMICAL_Tramadol,Hypospadias,@DISEASE_Hypospadias,8,8
Tramadol,@CHEMICAL_Tramadol,Ischemia,@DISEASE_Ischemia,8,8
Tramadol,@CHEMICAL_Tramadol,Rotator Cuff Injuries,@DISEASE_Rotator_Cuff_Injuries,7,7
Tramadol,@CHEMICAL_Tramadol,Sleep Wake Disorders,@DISEASE_Sleep_Wake_Disorders,10,10
Tramadol,@CHEMICAL_Tramadol,Visceral Pain,@DISEASE_Visceral_Pain,8,8
Tramadol,@CHEMICAL_Tramadol,Anemia Sickle Cell,@DISEASE_Anemia_Sickle_Cell,6,6
Tramadol,@CHEMICAL_Tramadol,Arthritis,@DISEASE_Arthritis,8,8
Tramadol,@CHEMICAL_Tramadol,Brain Ischemia,@DISEASE_Brain_Ischemia,6,6
Tramadol,@CHEMICAL_Tramadol,Breast Cancer Lymphedema,@DISEASE_Breast_Cancer_Lymphedema,6,6
Tramadol,@CHEMICAL_Tramadol,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,17,17
Tramadol,@CHEMICAL_Tramadol,Epilepsy Post Traumatic,@DISEASE_Epilepsy_Post_Traumatic,6,6
Tramadol,@CHEMICAL_Tramadol,Gastrointestinal Diseases,@DISEASE_Gastrointestinal_Diseases,17,17
Tramadol,@CHEMICAL_Tramadol,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,9,9
Tramadol,@CHEMICAL_Tramadol,Obesity,@DISEASE_Obesity,10,10
Tramadol,@CHEMICAL_Tramadol,Paine syndrome,@DISEASE_Paine_syndrome,7,7
Tramadol,@CHEMICAL_Tramadol,Post Infectious Disorders,@DISEASE_Post_Infectious_Disorders,6,6
Tramadol,@CHEMICAL_Tramadol,Prostatitis,@DISEASE_Prostatitis,5,5
Tramadol,@CHEMICAL_Tramadol,Shoulder Pain,@DISEASE_Shoulder_Pain,6,6
