"drug","disease","pmid","positive","pub_year","pub_types"
"Memantine","Cognition Disorders","26536019",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Mental Disorders","26536019",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","26525623",TRUE,"2015","Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Memantine","Alzheimer Disease","26515660",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Opioid-Related Disorders","26454835",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Parkinson Disease","26234336",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Tobacco Use Disorder","26093656",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","26086535",TRUE,"2015","Clinical Trial, Phase III; Journal Article; Research Support, Non-U.S. Gov't"
"Memantine","Disease Progression","26086535",TRUE,"2015","Clinical Trial, Phase III; Journal Article; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","26066622",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","26016820",TRUE,"2015","Clinical Trial, Phase I; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Cognition Disorders","25998093",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Depressive Disorder, Major","25998093",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Opioid-Related Disorders","25988317",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Stroke","25932618",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alcohol-Related Disorders","25664775",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","25523430",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","25523285",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Substance Withdrawal Syndrome","25523285",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","25376930",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","25306292",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Disease Progression","25306292",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Psychotic Disorders","25306292",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Cognition Disorders","25218600",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Mood Disorders","25218600",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Pain Measurement","25218600",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Pain Threshold","25218600",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","25163440",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Memantine","Cognition Disorders","25142039",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Pain, Postoperative","25142039",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Prednisolone","Migraine Disorders","41100185",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Low Back Pain","40765043",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain Measurement","40765043",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain, Postoperative","40407171",TRUE,"2025","Journal Article; Multicenter Study; Randomized Controlled Trial; Pragmatic Clinical Trial"
"Prednisolone","Pain Measurement","40407171",TRUE,"2025","Journal Article; Multicenter Study; Randomized Controlled Trial; Pragmatic Clinical Trial"
"Prednisolone","Pain, Postoperative","40152429",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Pain Measurement","40152429",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Olfaction Disorders","40147122",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Nephrotic Syndrome","39993753",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Ischemic Stroke","39964685",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Research Support, Non-U.S. Gov't"
"Prednisolone","Ileal Diseases","39914152",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Peripheral Nervous System Diseases","39853402",TRUE,"2025","Journal Article; Clinical Trial, Phase II; Randomized Controlled Trial"
"Prednisolone","Shoulder Pain","39823237",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain Measurement","39823237",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Choroid Diseases","39693571",TRUE,"2025","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Prednisolone","Multiple Organ Failure","39657253",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Prednisolone","Complex Regional Pain Syndromes","39633155",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Prednisolone","Pulmonary Disease, Chronic Obstructive","39615502",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase II"
"Prednisolone","Disease Progression","39615502",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase II"
"Prednisolone","Disease Progression","39529039",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Graft vs Host Disease","39438467",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III; Research Support, Non-U.S. Gov't"
"Prednisolone","Acute Disease","39438467",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III; Research Support, Non-U.S. Gov't"
"Prednisolone","Nephrotic Syndrome","39333014",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Pain Measurement","39259950",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain Measurement","38963583",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain, Postoperative","38925367",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain Measurement","38925367",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Nephrotic Syndrome","38822220",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Respiratory Distress Syndrome","38720494",TRUE,"2023","Journal Article; Randomized Controlled Trial"
"Prednisolone","Diabetes Mellitus, Type 2","38690606",TRUE,"2024","Clinical Trial, Phase II; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Prednisolone","Systemic Inflammatory Response Syndrome","38670610",TRUE,"2024","Journal Article; Research Support, Non-U.S. Gov't; Multicenter Study; Randomized Controlled Trial"
"Prednisolone","Graft vs Host Disease","38664766",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Clinical Trial, Phase III"
"Prednisolone","Acute Disease","38664766",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Clinical Trial, Phase III"
"Prednisolone","Disease Progression","38643346",TRUE,"2024","Journal Article; Clinical Trial, Phase I; Multicenter Study"
"Prednisolone","Nephrotic Syndrome","38607215",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Prednisolone","Nephrotic Syndrome","38599658",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Prednisolone","Pain","38570873",TRUE,"2024","Equivalence Trial; Journal Article; Multicenter Study; Pragmatic Clinical Trial; Randomized Controlled Trial"
"Prednisolone","Disease Progression","38552324",TRUE,"2025","Clinical Trial, Phase I; Journal Article; Randomized Controlled Trial"
"Prednisolone","Carpal Tunnel Syndrome","38531195",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Nephrotic Syndrome","38360110",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Prednisolone","Pain, Postoperative","38316236",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Prednisolone","Systemic Inflammatory Response Syndrome","38272046",TRUE,"2024","Randomized Controlled Trial; Journal Article; Adaptive Clinical Trial; Research Support, Non-U.S. Gov't"
"Prednisolone","Pain","38048390",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Prednisolone","Trigger Finger Disorder","38047482",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain Measurement","38047482",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Pain","38047482",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Prednisolone","Disease Progression","37924830",TRUE,"2024","Equivalence Trial; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Prednisolone","Pulmonary Disease, Chronic Obstructive","37924830",TRUE,"2024","Equivalence Trial; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Prednisolone","Chronic Disease","37916779",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Prednisolone","Back Pain","37844891",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Prednisolone","Pain, Postoperative","37844891",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Prednisolone","Pain","37789429",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Prednisolone","Chronic Disease","37781760",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Esomeprazole","Helicobacter Infections","41131746",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Comparative Study"
"Esomeprazole","Helicobacter Infections","40884339",TRUE,"2025","Journal Article; Randomized Controlled Trial; English Abstract"
"Esomeprazole","Helicobacter Infections","40843502",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","40741473",TRUE,"2025","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","40348820",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Comparative Study"
"Esomeprazole","Chronic Disease","40299084",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Esomeprazole","Helicobacter Infections","40248055",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Comparative Study"
"Esomeprazole","Helicobacter Infections","39965795",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III"
"Esomeprazole","Helicobacter Infections","39592940",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","39495800",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Comparative Study"
"Esomeprazole","Helicobacter Infections","39434634",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Esomeprazole","Helicobacter Infections","39293772",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase III"
"Esomeprazole","Helicobacter Infections","39244723",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","39097924",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","39023173",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Esomeprazole","Helicobacter Infections","38873902",TRUE,"2024","Equivalence Trial; Journal Article; Multicenter Study"
"Esomeprazole","Helicobacter Infections","38853394",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","38659251",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study"
"Esomeprazole","Helicobacter Infections","38591272",TRUE,"2024","Randomized Controlled Trial; Journal Article"
"Esomeprazole","Helicobacter Infections","38411303",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Esomeprazole","Helicobacter Infections","38406904",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Esomeprazole","Helicobacter Infections","37443412",TRUE,"2023","Randomized Controlled Trial; Clinical Trial, Phase I; Journal Article; Research Support, Non-U.S. Gov't"
"Esomeprazole","Helicobacter Infections","37079894",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Esomeprazole","Helicobacter Infections","37062356",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article"
"Esomeprazole","Helicobacter Infections","37010246",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Esomeprazole","Helicobacter Infections","36719104",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Esomeprazole","Helicobacter Infections","36670359",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Esomeprazole","Helicobacter Infections","36633162",TRUE,"2023","Journal Article; Randomized Controlled Trial"
