drug,nct_id,title,status,phase,disease,first_submit
Pioglitazone,NCT01570660,Phielix et al.: Hepatic Fat Content and Adipokines,COMPLETED,,Diabetes Mellitus Type 2,2012-03-14 00:00:00+00:00
Pioglitazone,NCT02733679,Response of Individuals With Ataxia-Telangiectasia to Metformin and Pioglitazone,COMPLETED,PHASE4,Ataxia Telangiectasia,2016-03-31 00:00:00+00:00
Pioglitazone,NCT02305069,Effect of Obesity-derived Cytokines on Protein Turnover and Carbohydrate Metabolism in Human Skeletal Muscle,COMPLETED,,Obesity; Sarcopenia,2014-11-10 00:00:00+00:00
Pioglitazone,NCT06729996,Pioglitazone Versus Empagliflozin for Chronic Pancreatitis/Recurrent Acute Pancreatitis Associated Diabetes Mellitus,RECRUITING,PHASE2,Pancreatitis Chronic; Diabetes Mellitus,2024-12-05 00:00:00+00:00
Pioglitazone,NCT00754403,Efficacy of Pioglitazone and Fortamet Combination Therapy in Subjects With Type 2 Diabetes,COMPLETED,PHASE4,Diabetes Mellitus,2008-09-17 00:00:00+00:00
Pioglitazone,NCT00919555,Combination Therapy in Amyotrophic Lateral Sclerosis (ALS),COMPLETED,PHASE1; PHASE2,Amyotrophic Lateral Sclerosis,2009-06-08 00:00:00+00:00
Pioglitazone,NCT00604578,Pioglitazone Hydrochloride (Actos(Registered Trademark)) to Treat Asthma,WITHDRAWN,PHASE2,Asthma,2008-01-08 00:00:00+00:00
Pioglitazone,NCT00770835,Efficacy and Safety of Pioglitazone in Treating Subjects With Vascular Complications Associated With Type 2 Diabetes Mellitus.,COMPLETED,PHASE4,Diabetes Mellitus,2008-10-08 00:00:00+00:00
Pioglitazone,NCT00290940,"Evaluation of Glucose Lowering Effect, Safety and Tolerability of CS-917",COMPLETED,PHASE2,Diabetes Mellitus Type 2,2006-02-10 00:00:00+00:00
Pioglitazone,NCT02195791,Neuroprotection of Pioglitazone in Acute Ischemic Stroke,TERMINATED,PHASE2,Stroke,2014-07-14 00:00:00+00:00
Pioglitazone,NCT00352287,"Study to Determine the Effects of Human Growth Hormone and Pioglitazone in Overweight, Prediabetic Adults",COMPLETED,PHASE4,Obesity; Metabolic Syndrome,2006-07-12 00:00:00+00:00
Pioglitazone,NCT03080480,Pioglitazone Therapy for Chronic Granulomatous Disease,TERMINATED,PHASE1; PHASE2,Granulomatous Disease Chronic,2017-02-27 00:00:00+00:00
Pioglitazone,NCT01028963,A Study to Evaluate the Safety and Efficacy of CCX140-B in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE2,Diabetes Mellitus Type 2,2009-12-04 00:00:00+00:00
Pioglitazone,NCT00226330,GALLEX 6: Study to Evaluate the Safety and Tolerability of Tesaglitazar in Patients With Type 2 Diabetes Mellitus,TERMINATED,PHASE3,Diabetes Mellitus Type 2,2005-09-23 00:00:00+00:00
Pioglitazone,NCT05519813,Effects of Pioglitazone Combined With Metformin on Gonadal and Metabolic Profiles in Chinese Nonobese PCOS Patients.,UNKNOWN,PHASE4,Polycystic Ovary Syndrome,2022-04-13 00:00:00+00:00
Pioglitazone,NCT00212290,Insulin Resistance and Central Nervous System (CNS) Function in Type 2 Diabetes,COMPLETED,PHASE4,Insulin Resistance; Diabetes Mellitus Type 2,2005-09-20 00:00:00+00:00
Pioglitazone,NCT01395797,Pioglitazone for Heroin and for Nicotine Dependence,TERMINATED,PHASE1; PHASE2,Heroin Dependence,2011-07-13 00:00:00+00:00
Pioglitazone,NCT02192684,"Obesity, Sleep Apnea, and Insulin Resistance",COMPLETED,,Sleep Apnea Obstructive,2014-07-07 00:00:00+00:00
Pioglitazone,NCT00545233,A Study of PEGASYS (Peginterferon Alfa-2a (40KD)) Plus COPEGUS (Ribavirin) With or Without Pioglitazone in Treatment-Naive Patients With Chronic Hepatitis C and Insulin Resistance.,COMPLETED,PHASE4,Hepatitis C Chronic,2007-10-16 00:00:00+00:00
Pioglitazone,NCT00295633,A Study Assessing Saxagliptin Treatment in Type 2 Diabetic Subjects Who Are Not Controlled With TZD Therapy Alone,COMPLETED,PHASE3,Diabetes Mellitus Type 2,2006-02-22 00:00:00+00:00
Pioglitazone,NCT02689843,"Effects of Cyproterone Compound-spironolactone, Metformin and Pioglitazone on Inflammatory Markers in PCOS",COMPLETED,EARLY_PHASE1,Polycystic Ovary Syndrome,2016-02-19 00:00:00+00:00
Pioglitazone,NCT00655863,Efficacy of Alogliptin and With Pioglitazone in Patients With Type 2 Diabetes.,COMPLETED,PHASE3,Diabetes Mellitus,2008-04-04 00:00:00+00:00
Pioglitazone,NCT00926614,Efficacy of Actos Lipitor Pegasys & Ribavirin in CHC GT 1 Patients Who Relapsed or Nonresponded to Peg/Riba,COMPLETED,PHASE4,Hepatitis C,2009-06-22 00:00:00+00:00
Pioglitazone,NCT00763815,"GLP-1 Receptor Agonist Lixisenatide in Patients With Type 2 Diabetes for Glycemic Control and Safety Evaluation, on Top of Pioglitazone",COMPLETED,PHASE3,Diabetes Mellitus Type 2,2008-09-30 00:00:00+00:00
Pioglitazone,NCT02616666,A Pragmatic Randomized Trial to Evaluate the Comparative Effectiveness Between Dapagliflozin and Standard of Care in Type 2 Diabetes Patients,ACTIVE_NOT_RECRUITING,PHASE4,Diabetes Mellitus Type 2,2015-11-17 00:00:00+00:00
Pioglitazone,NCT00672919,Pioglitazone Study of Triglyceride Changes in Subjects With Type 2 Diabetes After Conversion From Rosiglitazone.,COMPLETED,PHASE4,Diabetes Mellitus,2008-05-02 00:00:00+00:00
Pioglitazone,NCT02429232,A One-year Randomized Controlled Trial Evaluating the Impact of Pioglitazone Versus Linagliptin on Bone Turnover Markers,UNKNOWN,PHASE4,Osteoporosis; Diabetes Mellitus,2015-04-07 00:00:00+00:00
Pioglitazone,NCT04976283,Effect of Oral Anti-diabetic Medication on Liver Fat in Subjects With Type II Diabetes and Non-alcoholic Fatty Liver,UNKNOWN,PHASE4,Diabetes Mellitus Type 2,2021-07-19 00:00:00+00:00
Irbesartan,NCT05243199,Sacubitril/Valsartan for CKD5 Stage Dialysis Patients,COMPLETED,PHASE4,Heart Failure,2022-01-19 00:00:00+00:00
Irbesartan,NCT00362037,I SELECT - Irbesartan In Hypertensive Patients With Left Ventricular Hypertrophy,COMPLETED,PHASE4,Hypertension,2006-08-08 00:00:00+00:00
Irbesartan,NCT05272878,Impact of a Treatment With Angiotensin Receptor Blocker on Outcome After Acute Kidney Injury in Patients Discharged From the ICU.,ACTIVE_NOT_RECRUITING,PHASE3,Acute Kidney Injury,2022-01-10 00:00:00+00:00
Irbesartan,NCT00106561,Using the Drug Spironolactone to Test If It Reduces Protein Leakage From the Kidney,COMPLETED,PHASE2; PHASE3,Diabetic Nephropathies; Glomerulonephritis; Proteinuria,2005-03-25 00:00:00+00:00
Irbesartan,NCT00847834,Irbesartan-Hydrochlorothiazide Phase IV Study: Treatment of Hypertension in Chinese Population,COMPLETED,PHASE4,Hypertension,2009-02-18 00:00:00+00:00
Irbesartan,NCT03476603,Bariatric Surgery and Pharmacokinetics of Irbesartan,RECRUITING,,Obesity Morbid,2018-03-19 00:00:00+00:00
Irbesartan,NCT05476354,Clinical Efficacy and Safety Evaluation of Irbesartan and Amlodipine Combined Therapy in Essential Hypertension Patients,COMPLETED,PHASE3,Essential Hypertension,2022-07-24 00:00:00+00:00
Irbesartan,NCT00535925,Nephropathy In Type 2 Diabetes and Cardio-renal Events,COMPLETED,PHASE4,Diabetic Nephropathies,2007-09-24 00:00:00+00:00
Irbesartan,NCT00296218,ARCHIPELAGO: Irbesartan in Patients With Acute Coronary Syndrome Without ST Segment Elevation,COMPLETED,PHASE3,Myocardial Ischemia; Hypertension,2006-02-22 00:00:00+00:00
Irbesartan,NCT04061824,Clinical Study to Evaluate Adherence Improvement Fixed-dose Combination of Olostar Tab. in Patients With Hypertension and Dyslipidemia,COMPLETED,PHASE4,Hypertension; Dyslipidemias,2019-07-26 00:00:00+00:00
Irbesartan,NCT00362258,I PREVENT - Irbesartan In Hypertensive Diabetic Patients,COMPLETED,PHASE4,Hypertension,2006-08-08 00:00:00+00:00
Irbesartan,NCT03649152,Safety and Effectiveness of Propagermanium in Focal Segmental Glomerulosclerosis Participants Receiving Irbesartan,COMPLETED,PHASE2,Glomerulosclerosis Focal Segmental,2018-08-07 00:00:00+00:00
Irbesartan,NCT00263003,Irbesartan/Hydrochlorothiazide and Irbesartan in the Treatment of Mild to Moderate Hypertension,COMPLETED,PHASE3,Hypertension,2005-12-06 00:00:00+00:00
Irbesartan,NCT01238705,Combined Antihypertensive Therapy and Sexual Dysfunction,UNKNOWN,PHASE4,Hypertension,2010-10-12 00:00:00+00:00
Irbesartan,NCT03476616,Antihypertensive Pharmacological Therapy With Mineralocorticoid Receptor Antagonists in Obese Hypertensive Patients,COMPLETED,PHASE4,Hypertension; Obesity,2018-03-19 00:00:00+00:00
Irbesartan,NCT03493685,Study of Sparsentan in Patients With Primary Focal Segmental Glomerulosclerosis (FSGS),ACTIVE_NOT_RECRUITING,PHASE3,Glomerulosclerosis Focal Segmental,2018-04-03 00:00:00+00:00
Irbesartan,NCT00095290,Irbesartan Versus Placebo in Combination With Ramipril for Treatment of Albuminuria,COMPLETED,PHASE4,Albuminuria,2004-11-02 00:00:00+00:00
Irbesartan,NCT00529750,Effect of the Angiotensin II Receptor Antagonist Irbesartan on Biochemical and Functional Markers of Endothelial Dysfunction in Patients With Hypertension,COMPLETED,PHASE4,Hypertension,2007-09-12 00:00:00+00:00
Irbesartan,NCT05377203,Low-dose Quadruple Combination Therapy in Patients With Hypertension,COMPLETED,PHASE4,Hypertension,2022-05-06 00:00:00+00:00
Irbesartan,NCT00957554,Irbesartan/Amlodipine in Hypertensive Patients Uncontrolled on Irbesartan 150 mg Monotherapy,COMPLETED,PHASE3,Hypertension,2009-08-11 00:00:00+00:00
Irbesartan,NCT00791830,Saving Residual Renal Function Among Haemodialysis Patients Receiving Irbesartan,COMPLETED,PHASE3,Kidney Failure Chronic,2008-11-14 00:00:00+00:00
Irbesartan,NCT04981613,Study on the Efficacy and Safety of a Novel Tripterygium Wilfordii Preparation in Reducing Proteinuria in Patients With Diabetic Nephropathy,COMPLETED,,Diabetic Nephropathies,2021-07-01 00:00:00+00:00
Irbesartan,NCT00950066,Irbesartan and Amlodipine Combination in Controlling Blood Pressure,COMPLETED,PHASE2,Hypertension,2009-07-30 00:00:00+00:00
Irbesartan,NCT00110422,Irbesartan in the Treatment of Hypertensive Patients With Metabolic Syndrome,COMPLETED,PHASE4,Metabolic Syndrome; Hypertension,2005-05-09 00:00:00+00:00
Irbesartan,NCT00742066,Role of AT1-receptor Blockers in Insulin-induced Vasodilation.,UNKNOWN,,Hypertension; Insulin Resistance,2008-08-26 00:00:00+00:00
Irbesartan,NCT00283036,APROVE : Irbesartan in Hypertension,COMPLETED,PHASE4,Hypertension,2006-01-26 00:00:00+00:00
Irbesartan,NCT00171080,VALID: Study to Compare the Reduction of Predialysis Systolic Blood Pressure With Valsartan Compared to Irbesartan in Patients With Mild to Moderate Hypertension on Long-term Hemodialysis,COMPLETED,PHASE3,Hypertension,2005-09-10 00:00:00+00:00
Irbesartan,NCT02386293,Effectiveness of Avapro in Obese Normotensive/Hypertensive African Americans,UNKNOWN,PHASE2,Hypertension; Obesity,2015-03-03 00:00:00+00:00
Irbesartan,NCT01360710,The Effect of Moxonidine on Blood Pressure and Regression of Early Target Organ Damage in Young Subjects With Abdominal Obesity and Hypertension,UNKNOWN,PHASE4,Obesity Abdominal; Hypertension,2011-05-24 00:00:00+00:00
Irbesartan,NCT01625494,Study of Efficacy and Safety of Irbesartan/Amlodipine 4 Fixed Combination Therapy in Hypertensive Patients Uncontrolled on Irbesartan or Amlodipine Monotherapy,COMPLETED,PHASE3,Hypertension,2012-06-19 00:00:00+00:00
Irbesartan,NCT01109212,The Effects of Bindarit in Diabetic Nephropathy,COMPLETED,PHASE2,Diabetic Nephropathies,2010-04-08 00:00:00+00:00
Irbesartan,NCT05498675,Effect of Sacubitril/Valsartan on Cardiac Function in Hypertensive Patients Stratified by BMI: A Real World Study,RECRUITING,,Hypertension; Obesity,2022-08-01 00:00:00+00:00
Irbesartan,NCT06790927,Standardized Antihypertensive Treatment Protocol,NOT_YET_RECRUITING,,Hypertension,2025-01-14 00:00:00+00:00
Irbesartan,NCT05630612,ETA and AT1 Antagonism in ANCA-vasculitis (SPARVASC),ACTIVE_NOT_RECRUITING,PHASE2,Cardiovascular Diseases; Kidney Diseases,2022-11-08 00:00:00+00:00
Irbesartan,NCT00225667,Irbesartan for the Prevention of Atrial Arrhythmias and Cardiac Electrical Remodeling in Patients With Hypertension and Permanent Pacemakers,UNKNOWN,PHASE3,Atrial Fibrillation; Hypertension,2005-09-12 00:00:00+00:00
Irbesartan,NCT00334581,Irbesartan in Chinese Hypertensive Diabetics With Microalbuminuria,COMPLETED,PHASE4,Hypertension,2006-06-07 00:00:00+00:00
Irbesartan,NCT04467931,ACEI or ARB and COVID-19 Severity and Mortality in US Veterans,COMPLETED,,Hypertension,2020-07-06 00:00:00+00:00
Irbesartan,NCT01082835,Jiangzhuo Qinggan Prescription and Irbesartan in the Treatment of Essential Hypertension(Hepatogastric Damp-heat)Clinical Study,UNKNOWN,,Hypertension; Metabolic Syndrome,2010-03-08 00:00:00+00:00
Irbesartan,NCT00224549,PHARES Study: Management of Resistant Hypertension,COMPLETED,PHASE4,Hypertension,2005-09-16 00:00:00+00:00
Irbesartan,NCT00389168,Irbesartan and Atenolol in Hypertensive Heart Disease,COMPLETED,PHASE2; PHASE3,Hypertension,2006-10-17 00:00:00+00:00
Irbesartan,NCT00352560,Electrophysiological Effects of Irbesartan in Patients With Paroxysmal Atrial Fibrillation (AF),COMPLETED,PHASE3,Atrial Fibrillation,2006-07-12 00:00:00+00:00
Irbesartan,NCT00095550,Irbesartan/Hydrochlorothiazide (HCTZ) Combination Therapy for Patients With Moderate Hypertension,COMPLETED,PHASE3,Hypertension,2004-11-05 00:00:00+00:00
Irbesartan,NCT00265642,Evaluation of Irbesartan on Hepatic Fibrosis in Chronic Hepatitis C,COMPLETED,PHASE3,Hepatitis C Chronic,2005-12-14 00:00:00+00:00
Irbesartan,NCT06660940,Clinical Trial of Keluoxin Capsules in the Treatment of Diabetic Kidney Disease with Diabetic Retinopathy,NOT_YET_RECRUITING,PHASE4,Diabetic Retinopathy,2024-10-21 00:00:00+00:00
Irbesartan,NCT00500604,Efficacy of Irbesartan/Hydrochlorothiazide Versus Valsartan/Hydrochlorothiazide in Mild to Moderate Hypertension,COMPLETED,PHASE4,Hypertension,2007-07-11 00:00:00+00:00
Irbesartan,NCT00708344,ACTUAL: Efficacy and Safety of Irbesartan/Hydrochlorothiazide Combination,COMPLETED,PHASE4,Hypertension,2008-06-27 00:00:00+00:00
Irbesartan,NCT00335673,I SAVE - Irbesartan in Mild to Moderate Hypertensive Patients,COMPLETED,PHASE4,Hypertension,2006-06-09 00:00:00+00:00
Irbesartan,NCT05056727,A Study to Evaluate the Effect of Sodium Zirconium Cyclosilicate on Chronic Kidney Disease (CKD) Progression in Participants With CKD and Hyperkalaemia or at Risk of Hyperkalaemia,TERMINATED,PHASE3,Renal Insufficiency Chronic; Hyperkalemia,2021-09-01 00:00:00+00:00
Irbesartan,NCT00741702,Diabetes Risk Evaluation and Microalbuminuria in Saskatchewan First Nations Peoples,COMPLETED,,Hypertension; Diabetes Mellitus,2008-08-25 00:00:00+00:00
Irbesartan,NCT00562809,The Efficacy and Safety of Irbesartan 150/12.5 mg and 300/25 mg in Patients With Mild Hypertension,COMPLETED,PHASE4,Hypertension,2007-11-21 00:00:00+00:00
Irbesartan,NCT00125645,Left Ventricular Function After Acute Myocardial Infarction (AMI). Treatment With Angiotensin 2-Receptor Blockade (GLOBAL-Study),COMPLETED,PHASE4,Myocardial Infarction,2005-07-29 00:00:00+00:00
Irbesartan,NCT00249795,Atrial Fibrillation Clopidogrel Trial With Irbesartan for Prevention of Vascular Events (ACTIVE I),COMPLETED,PHASE3,Atrial Fibrillation,2005-11-04 00:00:00+00:00
Irbesartan,NCT02148991,Clinical Trial in Patients With Hypertension and Left Ventricular Dysfunction,COMPLETED,,Hypertension; Arrhythmias Cardiac; Diabetes Mellitus; Renal Insufficiency,2014-05-21 00:00:00+00:00
Irbesartan,NCT05475665,Clinical Efficacy and Safety Evaluation of Irbesartan High and Amlodipine Combined Therapy in Essential Hypertension Patients,COMPLETED,PHASE3,Essential Hypertension,2022-07-24 00:00:00+00:00
Irbesartan,NCT00264212,AMISH : Aprovel for Management of Isolated Systolic Hypertension,COMPLETED,PHASE4,Hypertension,2005-12-09 00:00:00+00:00
Irbesartan,NCT01712100,Crossover Bioequivalence Study of Irbesartan 300 mg Tablets Under Fed Conditions,COMPLETED,,Hypertension,2012-10-19 00:00:00+00:00
Irbesartan,NCT01588795,Renal Denervation in Diabetic Nephropathy,COMPLETED,PHASE4,Diabetic Nephropathies,2012-04-18 00:00:00+00:00
Irbesartan,NCT01949233,The Oxford Marfan Trial,UNKNOWN,PHASE2,Marfan Syndrome,2013-08-06 00:00:00+00:00
Irbesartan,NCT00350038,"Irbesartan, Ciprofibrate and Their Combination Onto the Endothelial Functions",COMPLETED,PHASE4,Hypertension; Dyslipidemias,2006-07-07 00:00:00+00:00
Irbesartan,NCT04743063,Prospective Monitoring of Angiotensin Receptor Neprilysin Inhibitor in Older Adults With Heart Failure and Frailty,UNKNOWN,,Heart Failure Systolic; Frailty,2021-02-03 00:00:00+00:00
Irbesartan,NCT00684489,"Renin-Guided Therapeutics in the Management of Untreated, Uncontrolled, or Complicated Hypertension",COMPLETED,,Hypertension,2008-02-25 00:00:00+00:00
Irbesartan,NCT06515678,Impact of Antihypertensive Therapy on Recurrence Risk of Ovarian Cancer for Bevacizumab-associated Hypertension,ACTIVE_NOT_RECRUITING,,Hypertension,2024-07-04 00:00:00+00:00
Irbesartan,NCT01715584,Is There an Adverse Drug Reaction Between Renin-Angiotensin System Blockade and Inhaled Anesthetics,UNKNOWN,PHASE4,Hypertension,2012-10-01 00:00:00+00:00
Irbesartan,NCT01712126,Crossover Bioequivalence Study of Irbesartan Hydrochlorothiazide 300/25 mg Tablets Under Fed Conditions,COMPLETED,,Hypertension,2012-10-19 00:00:00+00:00
Irbesartan,NCT00987662,Irbesartan Versus Amlodipine: The OBI Study,WITHDRAWN,PHASE4,Obesity; Hypertension,2009-09-30 00:00:00+00:00
Irbesartan,NCT01712113,Crossover Bioequivalence Study of Irbesartan 300 mg Tablets Under Fasted Conditions,COMPLETED,,Hypertension,2012-10-19 00:00:00+00:00
Irbesartan,NCT00660309,A Clinical Study to Evaluate Renal Hemodynamic Responses to Aliskiren in Patients With Type 2 Diabetes Mellitus,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2008-04-11 00:00:00+00:00
Irbesartan,NCT00443612,Irbesartan/Hydrochlorothiazide National Taiwan University Hospital Listing,COMPLETED,PHASE4,Hypertension,2007-03-05 00:00:00+00:00
Irbesartan,NCT01712139,Crossover Bioequivalence Study of Irbesartan HCTZ 300/25 mg Tablets Under Fasted Conditions,COMPLETED,,Hypertension,2012-10-19 00:00:00+00:00
Irbesartan,NCT00956644,Irbesartan/Amlodipine in Hypertensive Patients Uncontrolled on Amlodipine 5 mg Monotherapy,COMPLETED,PHASE3,Hypertension,2009-08-10 00:00:00+00:00
Irbesartan,NCT00095394,Irbesartan/Hydrochlorothiazide (HCTZ) Combination Therapy as First Line Treatment for Severe Hypertension,COMPLETED,PHASE3,Hypertension,2004-11-03 00:00:00+00:00
Irbesartan,NCT00249873,Atrial Fibrillation Clopidogrel Trial With Irbesartan for Prevention of Vascular Events (ACTIVE A),COMPLETED,PHASE3,Atrial Fibrillation,2005-11-04 00:00:00+00:00
Irbesartan,NCT04488978,Phase 2 Study to Evaluate the Efficacy and Safety of Irbesartan and Amlodipine Combined or Alone in Patients With Essential Hypetension,COMPLETED,PHASE2,Essential Hypertension,2020-07-21 00:00:00+00:00
Irbesartan,NCT00152698,Effect of Irbesartan on Endothelial Function of the Retinal Vasculature in Patients With Hypercholesterolemia,WITHDRAWN,PHASE3,Hypercholesterolemia,2005-09-08 00:00:00+00:00
Irbesartan,NCT00561964,"Randomized, Parallel, Comparison, Double-Blind Efficacy & Safety Study of APROVEL Versus Placebo in Chinese Patients With Hypertensive Type II Diabetic Patients With Microalbuminuria",COMPLETED,PHASE3,Hypertension,2007-11-20 00:00:00+00:00
Irbesartan,NCT04330300,Coronavirus (COVID-19) ACEi/ARB Investigation,SUSPENDED,PHASE4,Hypertension,2020-03-30 00:00:00+00:00
Irbesartan,NCT02539810,Renal Artery Stenting in Patients With Documented Resistant Hypertension and Atherosclerotic Renal Artery Stenosis (ANDORRA),TERMINATED,PHASE4,Hypertension; Hypertension Resistant to Conventional Therapy,2015-07-28 00:00:00+00:00
Irbesartan,NCT02817360,NT-proBNP Selected Prevention of Cardiac Events in Diabetic Patients,RECRUITING,PHASE4,Heart Diseases; Diabetes Mellitus Type 2,2016-02-15 00:00:00+00:00
Irbesartan,NCT00564187,Evaluation of Efficacy and Safety of the Dosage Adjustment of Aprovel® (Irbesartan) in Hypertensive Outpatients in Current Clinical Practice,COMPLETED,PHASE4,Hypertension,2007-11-20 00:00:00+00:00
Irbesartan,NCT00317915,Irbesartan in Type 2 Diabetes,COMPLETED,PHASE3,Hypertension,2006-04-24 00:00:00+00:00
Irbesartan,NCT00243178,Atrial Fibrillation Clopidogrel Trial With Irbesartan for Prevention of Vascular Events (ACTIVE W),TERMINATED,PHASE3,Atrial Fibrillation,2005-10-20 00:00:00+00:00
