drug,nct_id,title,status,phase,disease,first_submit
Atorvastatin,NCT03066466,Randomized Study: Standard of Care With or Without Atorvastatin for Prevention of GVHD for Matched Unrelated Donor BMT,WITHDRAWN,PHASE3,Acute Myeloid Leukemia; Acute Lymphocytic Leukemia; Myelodysplastic Syndrome,2017-02-23
Atorvastatin,NCT00414531,Investigations on Differences in Atorvastatin Metabolites Ratios as a Diagnostic Tool in Detecting Atorvastatin Induced Myotoxicity,COMPLETED,PHASE4,Myotoxicity of Atorvastatin Treatment,2006-12-20
Atorvastatin,NCT01543555,Lowering the Risk of Operative Complications Using Atorvastatin Loading Dose,COMPLETED,PHASE3,Myocardial Infarction; Peripheral Vascular Disease; Aortic Aneurism,2012-02-27
Atorvastatin,NCT02305355,Efficacy and Safety of Prescription Omega-3 Fatty Acid Added to Stable Statin Therapy in Patients With Type 2 Diabetes and Hypertriglyceridemia,COMPLETED,PHASE4,"Diabetes Mellitus, Type 2; Hypertriglycemia",2014-11-25
Atorvastatin,NCT02380625,Multiple Treatments for Ebola Virus Disease (EVD),UNKNOWN,PHASE1; PHASE2,Ebola Virus Disease,2015-03-01
Atorvastatin,NCT04061824,Clinical Study to Evaluate Adherence Improvement Fixed-dose Combination of Olostar Tab. in Patients With Hypertension and Dyslipidemia,COMPLETED,PHASE4,Hypertension; Dyslipidemias,2019-07-26
Atorvastatin,NCT04591808,Efficacy and Safety of Atorvastatin + Perindopril Fixed-Dose Combination S05167 in Adult Patients With Arterial Hypertension and Dyslipidemia,TERMINATED,PHASE3,Dyslipidemias; Hypertension,2020-09-30
Atorvastatin,NCT02496962,Protective Effect of Statin on Sleep Deprivation,UNKNOWN,,Sleep Deprivation,2015-07-05
Atorvastatin,NCT01370590,A Study to Evaluate the Effectiveness of Ezetimibe/Atorvastatin 10 mg/20 mg Combination Tablet Compared to Marketed Ezetimibe 10 mg and Atorvastatin 20 mg Tablets in Participants With High Cholesterol (MK-0653C-185 AM1),COMPLETED,PHASE3,Hypercholesterolemia,2011-06-08
Atorvastatin,NCT03882996,"A Long-term Safety and Tolerability Study of Ezetimibe Plus Atorvastatin in Participants With Coronary Heart Disease, Multiple Risk Factors, or Hypercholesterolemia Not Controlled by Atorvastatin (P01418/MK-0653-032)",COMPLETED,PHASE3,Hypercholesterolemia,2019-03-19
Atorvastatin,NCT05030818,Cross-over Study of Coronary Risk Factors With a Polypill,RECRUITING,PHASE4,Coronary Artery Disease,2021-08-30
Atorvastatin,NCT02608697,A Study to Assess the Safety and Efficacy of CAT-2054 in Combination With Atorvastatin in Patients With Hypercholesterolemia,COMPLETED,PHASE2,Hypercholesterolemia,2015-11-11
Atorvastatin,NCT02901379,Effect of 80-mg Atorvastatin on Myocardial Edema,COMPLETED,PHASE3,Myocardial Edema,2016-09-06
Atorvastatin,NCT00396721,Sirolimus Therapy for Poor Prognosis Immunoglobulin A Nephropathy,COMPLETED,PHASE2,"Glomerulonephritis, IGA; Nephropathy, IGA; IGA Nephropathy",2006-11-03
Atorvastatin,NCT00814255,Novel Therapies for Resistant FSGS (FONTII): Phase II Clinical Trial,COMPLETED,PHASE2,Focal Segmental Glomerulosclerosis,2008-12-22
Atorvastatin,NCT00331565,Investigations on the Influence of Bariatric Surgery on the Metabolism and Absorption of Atorvastatin,COMPLETED,PHASE4,Morbid Obesity,2006-05-29
Atorvastatin,NCT04026230,Impact of Atorvastatin on Prostate Cancer Progression During ADT,RECRUITING,PHASE3,Metastatic Prostate Cancer; Recurrent Prostate Cancer,2018-06-25
Atorvastatin,NCT01190007,Open Label Study To Evaluate The Long-Term Safety Profiles Of Caduet In Japanese Patients,COMPLETED,PHASE4,Hypertension; Hypercholesterolemia; Angina Pectoris,2010-08-05
Atorvastatin,NCT01646307,Effect of Atorvastatin Versus Rosuvastatin Intensive Statin Regimens on Chinese Elderly Patients Undergoing PCI,UNKNOWN,PHASE4,Focus of Study,2012-07-18
Atorvastatin,NCT02029573,Efficacy and Safety of Atorvastatin in Combination With Radiotherapy and Temozolomide in Glioblastoma,COMPLETED,PHASE2,Glioblastoma Multiforme,2014-01-03
Atorvastatin,NCT00252967,Atorvastatin Therapy for the Prevention of Atrial Fibrillation (SToP-AF),TERMINATED,PHASE3,Atrial Fibrillation; Inflammation,2005-11-14
Atorvastatin,NCT03784703,Type 2 Diabetic Patients Maintained on Statin Therapy,COMPLETED,PHASE4,Dyslipidemia Associated With Type II Diabetes Mellitus,2018-12-13
Atorvastatin,NCT02072161,Evaluation of ETC-1002 vs Placebo in Patients Receiving Ongoing Statin Therapy,COMPLETED,PHASE2,Hypercholesterolemia,2014-02-24
Atorvastatin,NCT04626973,Effects of Ezetimibe Combination Therapy for Patients With Atherosclerotic Cardiovascular Disease; Randomized Comparison of LDL-cholesterol Targeting <70 Versus <55mg/dL; Ez-PAVE Trial,COMPLETED,,Atherosclerotic Cardiovascular Disease,2020-10-20
Atorvastatin,NCT03507374,PCSK9 Inhibition in Patients With Symptomatic Intracranial Atherosclerosis,TERMINATED,EARLY_PHASE1,Stroke; Intracranial Atherosclerosis; Intraplaque Hemorrhage,2018-04-13
Atorvastatin,NCT01259791,Evaluation of Patients With Statin Myopathy Using an N of 1 Trial Design,COMPLETED,,Statin Myopathy,2010-12-13
Atorvastatin,NCT00127218,High-Density Lipoprotein (HDL) Cholesterol Increased Plaque Stabilization in the Elderly,COMPLETED,PHASE3,Atherosclerosis; Cardiovascular Disease,2005-08-03
Atorvastatin,NCT06615284,A Study of Atorvo+™ in Healthy Adult Participants,RECRUITING,PHASE1,Coronary Heart Disease; Dyslipidemias,2024-09-19
Atorvastatin,NCT03308578,Statins and CPAP in Adipose Tissue of OSA,COMPLETED,PHASE1; PHASE2,"Sleep Apnea, Obstructive",2017-10-09
Atorvastatin,NCT05877235,Serum Concentration of Endogenous Estrogens and Sirtuin-1 After Administration of Atorvastatin and Quercetin:,UNKNOWN,,Coronary Artery Disease; Menopause,2023-05-17
Atorvastatin,NCT00942591,Atorvastatin 40 mg in Patients With Relapsing-Remitting Multiple Sclerosis Treated With Interferon-Beta-1b,COMPLETED,PHASE2,Multiple Sclerosis,2009-07-17
Atorvastatin,NCT00143676,Efficacy of Lapaquistat Acetate and Atorvastatin on Blood Cholesterol Levels in Subjects With Primary Hypercholesterolemia,COMPLETED,PHASE3,Hypercholesterolemia,2005-08-31
Atorvastatin,NCT06273215,"Evaluation of the Pharmacokinetics of Microdose Midazolam, Dabigatran, Pitavastatin, Atorvastatin and Rosuvastatin in Diabetic Patients",RECRUITING,PHASE4,Diabetes,2024-02-12
Atorvastatin,NCT05585151,High-Resolution Assessment of Extracranial Plaques in a Multiple Centers Evolocumab Randomized Study,RECRUITING,PHASE4,Cerebral Atherosclerosis,2022-10-12
Atorvastatin,NCT00286312,Myocardial Infarction Size Reduction With Atorvastatin,COMPLETED,PHASE4,Myocardial Infarction; Reperfusion Injury,2006-02-02
Atorvastatin,NCT00166504,Ezetimibe Plus (+) Simvastatin Versus Atorvastatin Comparative Study (0653A-092)(COMPLETED),COMPLETED,PHASE4,Hypercholesterolemia,2005-09-09
Atorvastatin,NCT00640744,"Effect of Short Term Atorvastatin Treatment,80mg/Day on Early Regression of Carotid Artery Atherosclerotic Lesions",UNKNOWN,PHASE4,Atherosclerosis,2008-01-02
Atorvastatin,NCT06789432,Efficacy and Safety of Atorvastatin and Ezetimibe (10/10mg) Fixed Dose Combination Versus Atorvastatin (20mg) Monotherapy in Bangladeshi Population,RECRUITING,PHASE4,"Hyperlipidemia (E.G., Hypercholesterolemia)",2025-01-17
Atorvastatin,NCT00462748,A Study to Determine the Number of Patients Who Reach Optimal Cholesterol Levels on Each of Three Different Treatments (0653A-121),COMPLETED,PHASE3,Hypercholesterolemia,2007-04-18
Atorvastatin,NCT00932048,Effect of Atorvastatin on Vascular Inflammation in Type 2 Diabetes,WITHDRAWN,,Type 2 Diabetes; Atherosclerosis,2009-07-01
Atorvastatin,NCT04101136,Effect of Atorvastatin on Subclinical Atherosclerosis,UNKNOWN,,CMV,2019-08-28
Atorvastatin,NCT01218204,"A Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Administering Multiple Oral Doses of GSK1292263 Alone and With Atorvastatin",COMPLETED,PHASE2,Dyslipidaemias; Dyslipidemias,2010-09-23
Atorvastatin,NCT03255044,Comparison of Lipophilic Versus Hydrophilic Statins on Patients With Heart Failure,COMPLETED,PHASE4,Heart Failure,2017-08-10
Atorvastatin,NCT06866509,To Investigate Blood Lipid Changes and Safety After Litorvazet® Tablets in Dyslipidemia Patients,COMPLETED,,Dyslipidemia,2025-01-20
Atorvastatin,NCT03819101,Trial of Acetylsalicylic Acid and Atorvastatin in Patients With Castrate-resistant Prostate Cancer,RECRUITING,PHASE3,Prostate Cancer,2019-01-24
Atorvastatin,NCT01890967,A Study of LY3015014 in Participants With High Cholesterol,COMPLETED,PHASE2,Hypercholesterolemia,2013-06-27
Atorvastatin,NCT04631536,Managing Endothelial Dysfunction in COVID-19 : A Randomized Controlled Trial at LAUMC,UNKNOWN,PHASE3,Covid19,2020-10-28
Atorvastatin,NCT00772564,The Use of Statins for Myocardial Death Prevention,COMPLETED,PHASE4,Myocardial Infarction,2008-10-11
Atorvastatin,NCT00616187,Atorvastatin in Relapsing-Remitting Multiple Sclerosis,COMPLETED,PHASE2,Relapsing Remitting Multiple Sclerosis,2008-02-05
Atorvastatin,NCT00249899,Efficacy of Lapaquistat Acetate Alone or Combined With High-Dose Statin Therapy in Subjects With Hypercholesterolemia,TERMINATED,PHASE3,Hypercholesterolemia,2005-11-04
Atorvastatin,NCT06858332,Lipoprotein(a) Levels in Patients With Atherosclerotic Cardiovascular Diseases in Russia,RECRUITING,,Atherosclerotic Cardiovascular Disease,2025-02-18
Atorvastatin,NCT05870007,Atorvastatin and Alkali Therapy in Patients With Autosomal Dominant Polycystic Kidney Disease,ENROLLING_BY_INVITATION,PHASE2,Autosomal Dominant Polycystic Kidney Disease; Chronic Kidney Diseases,2023-04-12
Atorvastatin,NCT02764736,Atorvastatin Reduces Chronic Inflammation and aVerage Epogen Dose (ARChIVED),WITHDRAWN,,Complication of Renal Dialysis,2016-03-18
Atorvastatin,NCT01503671,Effects of Atorvastatin Treatment on Left Ventricular Diastolic Function in Peritoneal Dialysis Patients,UNKNOWN,PHASE4,Heart Failure,2012-01-02
Atorvastatin,NCT02066207,CKD-337 Drug Interaction Study,COMPLETED,PHASE1,Dyslipidemia (Fredrickson Type Ⅱa); Dyslipidemia (Fredrickson Type Ⅱb),2014-02-16
Atorvastatin,NCT02098460,To Compare the Effect of Concomitant Administration of Probucol and Cilostazol With Probucol Single Treatment on the Atherosclerosis Related Markers (Including the Thickness of the Achilles Tendon) and Evaluate Safety (Based on Atorvastatin Treatment) in Severe Hypercholesterolemia Subject,COMPLETED,PHASE4,Severe Hypercholesterolemia,2014-03-25
Atorvastatin,NCT04972396,Pemvidutide (ALT-801) DDI Study in Healthy Volunteers,COMPLETED,PHASE1,NASH - Nonalcoholic Steatohepatitis,2021-07-14
Atorvastatin,NCT00689442,Safety and Efficacy Study of JTT-705 in Combination With Atorvastatin 20 mg in Patients With Low High-Density Lipoprotein (HDL) Levels,COMPLETED,PHASE2,Dyslipidemia,2008-05-29
Atorvastatin,NCT00844402,Safety and Efficacy of Long-Term Treatment With Atorvastatin in Patients With Primary Biliary Cirrhosis,COMPLETED,PHASE3,Primary Biliary Cirrhosis; Hypercholesterolemia,2009-02-13
Atorvastatin,NCT00249249,Study to Compare the Efficacy of Pitavastatin With That of Atorvastatin in Lowering Cholesterol Levels,COMPLETED,PHASE3,Primary Hypercholesterolemia; Dyslipidemia,2005-11-04
Atorvastatin,NCT01617538,Application of Contrast Enhance Ultrasound to Evaluate Hemodynamics Change in MCA With Moderate to Severe Stenosis,UNKNOWN,PHASE1; PHASE2,Stenosis,2012-06-04
Atorvastatin,NCT00481364,Atorvastatin Treatment to Attenuate the Progression of Cardiovascular Disease in Hemodialysis Patients,COMPLETED,PHASE3,Vascular Calcification; Atherosclerosis; Dyslipidemia; Inflammation,2007-05-30
Atorvastatin,NCT01213498,The Effects of Atorvastatin on the Nitric Oxide-system in Patients With Non-diabetic Nephropathy,COMPLETED,PHASE2,Nephropathy; Cardiovascular Diseases,2010-09-19
Atorvastatin,NCT00519363,"Statins and Lupus: Effects of Statins on Clinical Lupus Parameters, Serological Markers and Toll-like Receptors",COMPLETED,PHASE1; PHASE2,Systemic Lupus Erythematosus,2007-08-20
Atorvastatin,NCT00758004,Bioequivalence Study Of Pediatric Appropriate Formulation,COMPLETED,PHASE1,Hypercholesterolemia,2008-09-22
Atorvastatin,NCT02370784,Atorvastatin for Microvascular Endothelial Function and Raynaud in Early Diffuse Scleroderma,COMPLETED,PHASE2,Scleroderma,2015-01-26
Atorvastatin,NCT02596126,Secondary Prevention of Cardiovascular Disease in the Elderly Trial,COMPLETED,PHASE3,Myocardial Infarction; Cardiovascular Disease,2015-10-05
Atorvastatin,NCT02160743,The Food Effect on Pharmacokinetics and Safety of Fixed-dose Combination of CJ-30056 in Healthy Male Subjects,COMPLETED,PHASE1,Food Effect Study of CJ-30056 20mg/500mg,2014-05-28
Atorvastatin,NCT01617655,Efficacy and Safety of Alirocumab (SAR236553/REGN727) Versus Placebo on Top of Lipid-Modifying Therapy in Patients With Heterozygous Familial Hypercholesterolemia (ODYSSEY HIGH FH),COMPLETED,PHASE3,Hypercholesterolaemia,2012-06-08
Atorvastatin,NCT00529191,Atorvastatin in New Onset Type 1 Diabetes Mellitus (T1DM),COMPLETED,PHASE2,Type 1 Diabetes,2007-09-13
Atorvastatin,NCT06896708,Effect of Intensive Lipid-Lowering Therapy on Coronary Atherosclerotic Plaque Progression in Young and Middle-Aged Patients With Chronic Coronary Syndrome,NOT_YET_RECRUITING,,Chronic Coronary Syndrome,2025-02-11
Atorvastatin,NCT03414840,Assessment of Change in Atherosclerotic Plaque by Serial CCTA,UNKNOWN,,Coronary Artery Disease; Hydroxymethylglutaryl-CoA Reductase Inhibitors; Coronary Arteriosclerosis,2018-01-23
Atorvastatin,NCT02726555,The Efficacy and Safety of Combined Therapy With Red Yeast Rice and Low-dose Statin：Comparing With Standardized Statin,RECRUITING,PHASE3,Dyslipidemia; Atherosclerosis,2016-03-29
Atorvastatin,NCT01255852,Atorvastatin for Preventing Occlusion and Restenosis After Intracranial Artery Stenting,COMPLETED,PHASE4,CVD,2010-12-03
Atorvastatin,NCT03709355,Pharmacokinetics Study to Evaluate Drug-Drug Interactions and Safety of Elpida® in Co-Administration With Other Drugs,COMPLETED,PHASE1,HIV-1-infection,2018-10-11
Atorvastatin,NCT01154036,MK0653C in High Cardiovascular Risk Patients With High Cholesterol (Switch Study)(MK-0653C-162),COMPLETED,PHASE3,Hypercholesterolemia,2010-06-29
Atorvastatin,NCT05398393,An Experimental Study on the Effect of Tenofovir Amibufenamide on Blood Lipid During Anti-HBV Treatment,UNKNOWN,,"Hepatitis B, Chronic; Lipid Disorder",2022-03-10
Atorvastatin,NCT00902967,Study To Check The Analgesic And Anti-Inflammatory Effects Of Atorvastatin In Patients Undergoing Abdominal Surgery,UNKNOWN,PHASE3,Abdominal Surgery,2009-05-14
Atorvastatin,NCT06241352,Statin Addition to Chemotherapy for Advanced Pancreatic Cancer,COMPLETED,PHASE2,Advanced Pancreatic Cancer,2024-01-28
Atorvastatin,NCT00343655,Evaluation of Atorvastatin Treatment on Carotid Plaque.,TERMINATED,PHASE3,Cardiovascular Diseases,2006-06-20
Atorvastatin,NCT02938949,Alirocumab in Patients With Acute Myocardial Infarction,COMPLETED,PHASE4,Myocardial Infarction; Hypercholesterolemia,2016-10-18
Atorvastatin,NCT03510715,An Efficacy and Safety Study of Alirocumab in Children and Adolescents With Homozygous Familial Hypercholesterolemia,COMPLETED,PHASE3,Hypercholesterolemia,2018-04-18
Atorvastatin,NCT03079115,High Dose Atorvastatin for Preventing Periprocedural Ischemic Brain Damage During Carotid Artery Stenting,UNKNOWN,PHASE4,Carotid Artery Stenosis,2017-03-06
Atorvastatin,NCT00267280,A Clinical Trial Comparing Torcetrapib/Atorvastatin To Simvastatin In Subjects With High Cholesterol (A5091031).,TERMINATED,PHASE3,Hyperlipidemia; Dyslipidemia; Hypercholesterolemia,2005-12-19
Atorvastatin,NCT00611143,Atorvastatin for Prevention of Postoperative Atrial Fibrillation After Off-Pump Coronary Artery Bypass Grafting Surgery,COMPLETED,,Coronary Artery Bypass,2008-01-27
Atorvastatin,NCT05504330,Cognitive Decline and Underlying Mechanisms in Asymptomatic Intracranial Artery Stenosis Patients,RECRUITING,,Asymptomatic Intracranial Stenosis; Cognitive Impairment; Cerebrovascular Event,2022-08-07
Atorvastatin,NCT00134264,A Study Examining Torcetrapib/Atorvastatin And Atorvastatin Effects On Clinical CV Events In Patients With Heart Disease,TERMINATED,PHASE3,Coronary Disease; Diabetes Mellitus,2005-08-22
Atorvastatin,NCT04601116,The MASTER Study (MAmmary Cancer STatin ER Positive Study),RECRUITING,PHASE3,Breast Cancer Female; Estrogen Receptor Positive Tumor,2019-07-25
Atorvastatin,NCT00816244,Study of Statin as Neo-Adjuvant Therapy in Postmenopausal Breast Cancer,COMPLETED,PHASE2,Breast Cancer; Postmenopausal,2008-12-30
Atorvastatin,NCT01015144,The Influence of Atorvastatin on the Parameters of Inflammation and the Function of Left Ventricle,COMPLETED,,Dilated Cardiomyopathy,2009-11-17
Atorvastatin,NCT03127631,A RAndomizeD Intervention for Cardiovascular and Lifestyle Risk Factors in Prostate Cancer Patients,RECRUITING,,Prostate Cancer; Cardiovascular Disease,2016-09-07
Atorvastatin,NCT01477853,A Study of the Co-administration of Sitagliptin and Atorvastatin in Inadequately Controlled Type 2 Diabetes Mellitus (MK-0431E-211),TERMINATED,PHASE3,Type 2 Diabetes Mellitus,2011-11-19
Atorvastatin,NCT00072826,Atorvastatin Therapy to Improve Endothelial Function in Sickle Cell Disease,COMPLETED,PHASE1,Sickle Cell Disease,2003-11-10
Atorvastatin,NCT01350141,A Multiple Dose Study Of PF-04950615 (RN316) In Subjects On Maximum Doses Of Statins,COMPLETED,PHASE2,Hypercholesterolemia; Dyslipidemia,2011-05-03
Atorvastatin,NCT06784557,Effect of Ezetimibe on Gut Microbiota,RECRUITING,PHASE4,Atherosclerotic Cardiovascular Disease With Dyslipidemia,2024-12-30
Atorvastatin,NCT01763866,LDL-C Assessment With PCSK9 Monoclonal Antibody Inhibition Combined With Statin Therapy-2,COMPLETED,PHASE3,Hyperlipidemia,2013-01-07
Atorvastatin,NCT04608344,Study to Evaluate Organic Anion Transporting Polypeptide (OATP) Transporter-Mediated Drug-Drug Interactions Between Filgotinib and Statins as Probe Drugs in Healthy Participants,COMPLETED,PHASE1,Rheumatoid Arthritis,2020-10-23
Atorvastatin,NCT01922687,Amlodipine Plus/Minus Atorvastatin for Protection of Arteries,UNKNOWN,PHASE4,Arterial and Arteriolar Disorders,2013-07-30
Atorvastatin,NCT01988571,Preventing Anthracycline Cardiovascular Toxicity With Statins (PREVENT),COMPLETED,PHASE2,Breast Cancer; Lymphoma,2013-11-01
Atorvastatin,NCT02460159,A Clinical Trial to Assess the Long Term Safety and Tolerability of MK-0653C in Japanese Participants With Hypercholesterolemia (MK-0653C-384),COMPLETED,PHASE3,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,2015-05-29
Atorvastatin,NCT00664859,"12-Month, Open-Label, Extension Study of LCP-AtorFen in Dyslipidemia",COMPLETED,PHASE2; PHASE3,Dyslipidemia,2008-04-21
Atorvastatin,NCT05327595,A Study of LY3549492 in Participants With Type 2 Diabetes Mellitus (T2DM),COMPLETED,PHASE1,"Diabetes Mellitus, Type 2",2022-04-08
Atorvastatin,NCT04656028,Genetic Testing and Motivational Counseling for FH,ACTIVE_NOT_RECRUITING,,"Hypercholesterolemia, Familial; Hypercholesterolemia, Familial, 1; Hypercholesterolemia, Familial, 2; Hypercholesterolemia, Familial, 3; Hypercholesterolemia, Familial, 4; Hypercholesterolemia, Familial, 4, Autosomal Recessive; Familial Hypercholesterolemia With Hyperlipemia; Hypercholesterolemia, Autosomal Dominant, Type B; Hypercholesterolemia, Autosomal Dominant; Hypercholesterolemia, Autosomal Dominant, 3; Apolipoprotein B-100, Familial Defective; Genetic Testing; Motivational Interviewing; Therapeutic Adherence; Therapeutic Adherence and Compliance; Treatment Adherence; Medication Adherence; Treatment Adherence and Compliance; Patient Adherence; Compliance; Patient Compliance; Familial Hypercholesterolemia; Familial Hypercholesterolemia - Heterozygous; Adherence, Patient; Adherence, Medication; Adherence",2020-11-30
