pmid,n_pairs,n_drugs,n_diseases,has_one_drug_multi_diseases,has_one_disease_multi_drugs
34280533,4,1,4,True,False
40228560,4,2,2,True,True
40208301,2,2,1,False,True
37960078,1,1,1,False,False
39712833,3,2,2,True,True
32142170,6,3,2,True,True
32855683,2,1,2,True,False
32428019,14,2,8,True,True
32104265,1,1,1,False,False
32881342,1,1,1,False,False
34217710,1,1,1,False,False
31119268,1,1,1,False,False
34862870,1,1,1,False,False
31262147,2,1,2,True,False
37623342,3,3,1,False,True
37140290,1,1,1,False,False
37546064,4,3,3,True,True
38202134,1,1,1,False,False
33275460,3,1,3,True,False
40796144,2,2,1,False,True
34621700,4,3,2,True,True
37187811,2,2,1,False,True
32968627,2,2,1,False,True
33858894,1,1,1,False,False
34910821,5,5,1,False,True
26170622,3,1,3,True,False
23741509,3,1,3,True,False
20016682,1,1,1,False,False
27725801,2,1,2,True,False
15922660,1,1,1,False,False
19100086,1,1,1,False,False
26667804,1,1,1,False,False
15483741,1,1,1,False,False
29696937,1,1,1,False,False
28706385,2,2,1,False,True
31245934,2,1,2,True,False
16933577,1,1,1,False,False
23641338,1,1,1,False,False
25392071,2,2,1,False,True
28238074,8,2,7,True,True
22389921,1,1,1,False,False
16567950,1,1,1,False,False
20223529,1,1,1,False,False
19720407,1,1,1,False,False
19167639,2,1,2,True,False
25223307,3,1,3,True,False
27880844,7,1,7,True,False
28196119,2,1,2,True,False
19632524,4,2,2,True,True
17169238,2,2,1,False,True
28721163,2,2,1,False,True
23952289,1,1,1,False,False
31396330,3,1,3,True,False
29725379,2,1,2,True,False
31486514,2,1,2,True,False
17537152,1,1,1,False,False
28845002,1,1,1,False,False
23988469,5,1,5,True,False
30116330,2,1,2,True,False
12843684,2,1,2,True,False
26130125,3,2,2,True,True
22419603,2,1,2,True,False
19395095,3,1,3,True,False
30446246,3,1,3,True,False
21045713,2,1,2,True,False
26697531,1,1,1,False,False
28123475,4,1,4,True,False
21451331,2,1,2,True,False
22381758,2,1,2,True,False
19664895,1,1,1,False,False
24020882,1,1,1,False,False
30911557,1,1,1,False,False
26699899,2,1,2,True,False
25470018,3,1,3,True,False
31674929,2,2,1,False,True
26279750,2,1,2,True,False
21980426,5,1,5,True,False
38156151,1,1,1,False,False
37374229,2,2,1,False,True
32972174,1,1,1,False,False
36138492,1,1,1,False,False
31933276,2,2,1,False,True
32047080,6,3,3,True,True
35615686,3,1,3,True,False
37557013,2,1,2,True,False
32248168,2,2,1,False,True
38074848,2,1,2,True,False
32259311,2,1,2,True,False
31957224,4,2,2,True,True
35417030,4,1,4,True,False
35843791,1,1,1,False,False
34075886,2,2,2,False,False
32968437,5,3,2,True,True
33269129,5,2,3,True,True
33965157,25,6,9,True,True
34359946,1,1,1,False,False
33563459,14,5,5,True,True
36461138,8,4,4,True,True
40932955,1,1,1,False,False
38027725,39,3,14,True,True
39297108,3,1,3,True,False
37168932,3,2,3,True,False
32586346,5,3,2,True,True
21088328,1,1,1,False,False
20953062,1,1,1,False,False
19936170,1,1,1,False,False
30631031,2,1,2,True,False
12172771,1,1,1,False,False
24809050,7,2,4,True,True
23140185,1,1,1,False,False
27160718,1,1,1,False,False
17717826,1,1,1,False,False
22120857,1,1,1,False,False
23748894,1,1,1,False,False
27610083,10,2,6,True,True
16820346,1,1,1,False,False
12958724,2,1,2,True,False
16620303,1,1,1,False,False
21173520,3,1,3,True,False
14743227,1,1,1,False,False
17130260,3,2,2,True,True
19881226,1,1,1,False,False
31310598,5,1,5,True,False
12821623,1,1,1,False,False
17042910,1,1,1,False,False
17290492,2,1,2,True,False
24363994,3,2,2,True,True
30399597,4,2,3,True,True
18202666,3,1,3,True,False
18500327,2,1,2,True,False
19811363,1,1,1,False,False
17534121,4,1,4,True,False
12420194,1,1,1,False,False
11834532,1,1,1,False,False
21806770,2,2,2,False,False
16628258,2,2,2,False,False
28625961,2,1,2,True,False
16024013,2,1,2,True,False
25218292,1,1,1,False,False
20070250,3,1,3,True,False
18001533,1,1,1,False,False
24998653,2,1,2,True,False
14594409,2,1,2,True,False
35178452,6,2,3,True,True
32787917,1,1,1,False,False
34202801,2,2,1,False,True
34400938,2,2,1,False,True
37551286,5,1,5,True,False
40990283,3,3,1,False,True
37951292,2,2,2,False,False
34907715,3,1,3,True,False
32628813,4,1,4,True,False
38199416,2,1,2,True,False
33202854,5,2,3,True,True
39587804,3,2,2,True,True
39625487,1,1,1,False,False
33983968,2,1,2,True,False
34550826,1,1,1,False,False
34506097,5,1,5,True,False
39507647,3,1,3,True,False
32046509,4,2,3,True,True
40897827,2,1,2,True,False
33630121,3,1,3,True,False
34939712,4,2,3,True,True
40698099,2,1,2,True,False
34577599,5,5,1,False,True
39828454,1,1,1,False,False
30425742,2,1,2,True,False
19667969,1,1,1,False,False
18514061,1,1,1,False,False
29245171,2,1,2,True,False
22615676,4,1,4,True,False
20973163,1,1,1,False,False
20356459,2,1,2,True,False
18596999,1,1,1,False,False
24363707,1,1,1,False,False
19804188,2,1,2,True,False
20553090,3,1,3,True,False
30934759,1,1,1,False,False
24346850,1,1,1,False,False
23248196,2,2,1,False,True
20442820,4,2,2,True,True
28858387,1,1,1,False,False
31420530,5,1,5,True,False
21570643,4,2,3,True,True
11829450,3,2,2,True,True
30783324,1,1,1,False,False
26125742,3,1,3,True,False
19147725,1,1,1,False,False
29391240,3,1,3,True,False
28685516,4,2,2,True,True
28121873,2,1,2,True,False
21182938,1,1,1,False,False
16138641,1,1,1,False,False
20587704,4,2,3,True,True
17279352,2,1,2,True,False
27212184,4,1,4,True,False
15773212,1,1,1,False,False
19170840,5,2,4,True,True
23106693,3,1,3,True,False
19002433,1,1,1,False,False
18656091,1,1,1,False,False
24595201,2,1,2,True,False
27351941,2,1,2,True,False
16901414,1,1,1,False,False
26648697,5,3,2,True,True
21687364,1,1,1,False,False
20662602,1,1,1,False,False
17910520,2,1,2,True,False
27553485,3,1,3,True,False
24989632,3,1,3,True,False
22343992,1,1,1,False,False
23476802,3,2,2,True,True
35317130,6,2,3,True,True
40885469,1,1,1,False,False
38186722,3,1,3,True,False
32194196,4,1,4,True,False
33155240,2,1,2,True,False
34926626,2,1,2,True,False
31455160,1,1,1,False,False
35130210,2,2,1,False,True
36639607,3,1,3,True,False
33456108,2,1,2,True,False
37789922,18,4,5,True,True
36388806,6,1,6,True,False
33423214,5,1,5,True,False
31564240,3,1,3,True,False
35130225,2,2,1,False,True
37519542,2,1,2,True,False
33447039,7,3,3,True,True
38142934,2,2,1,False,True
40454413,13,2,8,True,True
35070915,3,2,2,True,True
35242328,9,2,6,True,True
33176324,3,1,3,True,False
40820102,1,1,1,False,False
36427216,14,3,5,True,True
32035666,4,2,4,True,False
38431112,5,3,3,True,True
33101417,8,3,4,True,True
34836908,6,4,2,True,True
37505132,14,2,8,True,True
32859166,5,2,3,True,True
16977287,1,1,1,False,False
20407630,2,1,2,True,False
17910521,5,3,4,True,True
18768189,3,1,3,True,False
17956199,2,1,2,True,False
16899775,5,1,5,True,False
19490555,2,1,2,True,False
17877916,2,1,2,True,False
12783420,2,2,1,False,True
20568062,3,1,3,True,False
23701370,2,1,2,True,False
29898369,3,1,3,True,False
15233868,2,1,2,True,False
19228842,5,1,5,True,False
20527658,2,1,2,True,False
27541018,3,1,3,True,False
19746522,2,1,2,True,False
18768917,2,1,2,True,False
18158500,3,1,3,True,False
17298287,2,1,2,True,False
17017577,1,1,1,False,False
21061073,7,1,7,True,False
17203927,2,1,2,True,False
26815593,1,1,1,False,False
28946820,1,1,1,False,False
17706949,1,1,1,False,False
21677574,2,1,2,True,False
18326981,2,1,2,True,False
15678129,1,1,1,False,False
18001616,1,1,1,False,False
18524729,2,1,2,True,False
18214729,1,1,1,False,False
19814666,2,1,2,True,False
20971084,6,2,4,True,True
19745172,4,1,4,True,False
25147328,2,1,2,True,False
19472152,1,1,1,False,False
20502132,4,2,2,True,True
25815019,1,1,1,False,False
27043681,4,1,4,True,False
23379020,1,1,1,False,False
15210526,1,1,1,False,False
31218948,2,2,1,False,True
16023089,5,1,5,True,False
18063826,2,1,2,True,False
18077795,3,1,3,True,False
23894236,4,1,4,True,False
12569269,1,1,1,False,False
12574574,2,1,2,True,False
25637322,2,1,2,True,False
17596685,3,1,3,True,False
14766335,8,4,3,True,True
35469242,4,1,4,True,False
37181137,4,4,1,False,True
37150824,7,2,4,True,True
33224213,3,1,3,True,False
32981013,4,1,4,True,False
36459301,1,1,1,False,False
34144486,3,1,3,True,False
35534220,3,1,3,True,False
35117491,2,1,2,True,False
32403237,1,1,1,False,False
33953560,1,1,1,False,False
34669701,2,1,2,True,False
33582946,2,1,2,True,False
38192896,2,1,2,True,False
38062467,1,1,1,False,False
34080969,2,1,2,True,False
35473526,2,1,2,True,False
32870824,2,1,2,True,False
36622161,1,1,1,False,False
34779486,5,1,5,True,False
39632292,2,1,2,True,False
33042417,2,1,2,True,False
37185742,4,1,4,True,False
40696965,1,1,1,False,False
40835442,3,1,3,True,False
39766267,2,1,2,True,False
35637961,1,1,1,False,False
33906301,2,1,2,True,False
38521374,1,1,1,False,False
37501994,1,1,1,False,False
39813326,2,1,2,True,False
37740286,2,1,2,True,False
33292612,2,1,2,True,False
40613293,2,1,2,True,False
36371945,1,1,1,False,False
32257389,2,1,2,True,False
36015287,2,1,2,True,False
33066548,2,1,2,True,False
36455649,2,1,2,True,False
36419245,1,1,1,False,False
32793818,2,1,2,True,False
40733080,2,1,2,True,False
34959621,3,3,1,False,True
34140545,1,1,1,False,False
35609635,2,1,2,True,False
37120736,3,1,3,True,False
39413849,3,1,3,True,False
32483011,1,1,1,False,False
36159587,3,1,3,True,False
38301843,2,1,2,True,False
36575946,3,1,3,True,False
36039737,2,1,2,True,False
34445462,2,1,2,True,False
36445561,2,1,2,True,False
37541087,1,1,1,False,False
33569299,1,1,1,False,False
37336074,3,1,3,True,False
33272595,4,2,2,True,True
33070276,6,3,2,True,True
40762635,1,1,1,False,False
33772628,2,2,1,False,True
40653112,2,1,2,True,False
33556960,6,2,4,True,True
36169285,11,2,6,True,True
35193687,2,1,2,True,False
40812300,2,1,2,True,False
37897621,1,1,1,False,False
36357379,2,1,2,True,False
29523174,2,1,2,True,False
30754707,4,1,4,True,False
18491399,1,1,1,False,False
25319454,3,1,3,True,False
24815071,3,1,3,True,False
26879926,7,2,4,True,True
29122850,3,1,3,True,False
22942715,6,1,6,True,False
27836464,3,1,3,True,False
22533316,3,1,3,True,False
16642263,2,2,1,False,True
23669249,3,2,2,True,True
21590436,4,2,3,True,True
24498272,1,1,1,False,False
30256055,2,1,2,True,False
22801278,2,1,2,True,False
30628690,1,1,1,False,False
19808950,1,1,1,False,False
20186482,2,1,2,True,False
31697643,2,1,2,True,False
30255556,7,2,4,True,True
28853979,3,1,3,True,False
20876807,5,1,5,True,False
21447045,3,1,3,True,False
22652220,2,1,2,True,False
25672364,3,1,3,True,False
32942987,1,1,1,False,False
33065780,2,1,2,True,False
35571088,1,1,1,False,False
38159431,1,1,1,False,False
38325712,1,1,1,False,False
39790185,1,1,1,False,False
34740097,4,1,4,True,False
37984301,1,1,1,False,False
33296022,1,1,1,False,False
32268789,1,1,1,False,False
36804757,1,1,1,False,False
25973795,1,1,1,False,False
17336287,1,1,1,False,False
26956896,3,1,3,True,False
29878150,3,1,3,True,False
30905179,1,1,1,False,False
28551548,1,1,1,False,False
17391569,1,1,1,False,False
23658438,3,1,3,True,False
23984971,2,1,2,True,False
25997922,2,1,2,True,False
23226776,2,1,2,True,False
23644179,3,2,2,True,True
12623305,5,2,3,True,True
15734619,4,2,3,True,True
19242355,2,1,2,True,False
10776765,1,1,1,False,False
20413736,1,1,1,False,False
24488914,1,1,1,False,False
12119194,6,2,5,True,True
30048051,1,1,1,False,False
27296705,2,2,1,False,True
30075578,1,1,1,False,False
23139359,3,1,3,True,False
15330739,3,2,2,True,True
29773990,2,1,2,True,False
31665855,1,1,1,False,False
24724387,1,1,1,False,False
25027757,1,1,1,False,False
23886915,2,2,1,False,True
24448227,2,2,1,False,True
28450907,2,1,2,True,False
14996776,2,2,2,False,False
25264981,2,1,2,True,False
21446892,3,2,2,True,True
28641153,2,2,1,False,True
24816562,1,1,1,False,False
23817345,3,3,1,False,True
17387129,1,1,1,False,False
26132419,2,2,1,False,True
16476104,3,1,3,True,False
23518842,3,1,3,True,False
22897996,1,1,1,False,False
23615158,1,1,1,False,False
15340338,1,1,1,False,False
18332609,2,1,2,True,False
16424787,4,1,4,True,False
25212234,3,2,2,True,True
10397702,2,1,2,True,False
29509268,1,1,1,False,False
21041278,2,1,2,True,False
16356804,2,2,1,False,True
22076422,3,2,2,True,True
12952848,2,1,2,True,False
24043299,2,2,1,False,True
20091096,1,1,1,False,False
16086647,7,2,5,True,True
25190674,2,2,1,False,True
20828345,1,1,1,False,False
16138936,1,1,1,False,False
27710808,2,2,1,False,True
21518602,1,1,1,False,False
21353104,2,1,2,True,False
26492776,3,1,3,True,False
20167661,1,1,1,False,False
26886754,2,1,2,True,False
25261034,3,2,2,True,True
25240453,2,2,1,False,True
15139406,4,2,3,True,True
30464115,2,1,2,True,False
22104174,2,1,2,True,False
25927862,1,1,1,False,False
29257234,2,2,2,False,False
21193154,1,1,1,False,False
19088845,1,1,1,False,False
16230278,1,1,1,False,False
32035420,4,1,4,True,False
34765367,9,3,4,True,True
39757982,2,1,2,True,False
40984888,3,1,3,True,False
35911261,4,2,2,True,True
33976662,17,2,10,True,True
31788761,4,4,1,False,True
28560127,4,3,2,True,True
30174496,1,1,1,False,False
17277020,3,2,2,True,True
27149420,3,1,3,True,False
18456710,3,1,3,True,False
27830000,2,1,2,True,False
16603698,3,2,2,True,True
30142801,15,3,5,True,True
30093197,5,1,5,True,False
18469150,1,1,1,False,False
18771549,3,1,3,True,False
25663976,2,1,2,True,False
22954178,1,1,1,False,False
28903412,3,1,3,True,False
15837263,3,1,3,True,False
18269828,2,1,2,True,False
26487850,2,1,2,True,False
15725950,4,1,4,True,False
18287593,4,4,1,False,True
12575984,3,1,3,True,False
31894032,4,1,4,True,False
19478137,4,1,4,True,False
16626754,5,1,5,True,False
25829811,2,1,2,True,False
24333133,5,1,5,True,False
22985249,5,1,5,True,False
21671014,5,1,5,True,False
25139321,1,1,1,False,False
24554037,4,1,4,True,False
30276326,4,1,4,True,False
19638998,3,1,3,True,False
21538457,8,2,4,True,True
25696602,4,1,4,True,False
18327703,1,1,1,False,False
25004060,5,1,5,True,False
26942135,3,2,2,True,True
23628439,3,2,2,True,True
15639473,3,1,3,True,False
27614888,5,1,5,True,False
20167207,5,1,5,True,False
22884646,3,1,3,True,False
22233727,3,1,3,True,False
20100543,5,1,5,True,False
20936696,4,1,4,True,False
17416607,2,1,2,True,False
15692108,3,2,2,True,True
20584318,6,2,4,True,True
29383164,2,1,2,True,False
15466656,2,1,2,True,False
31781960,2,1,2,True,False
18455337,7,2,4,True,True
21725771,2,1,2,True,False
31353160,3,2,2,True,True
25562880,10,3,7,True,True
29970982,3,1,3,True,False
11806782,4,1,4,True,False
33438377,1,1,1,False,False
34212706,3,1,3,True,False
33294980,4,2,2,True,True
37970855,1,1,1,False,False
31353965,3,1,3,True,False
32144744,2,1,2,True,False
32289796,1,1,1,False,False
32728439,4,1,4,True,False
39512983,12,6,4,True,True
35128021,2,1,2,True,False
40283184,2,1,2,True,False
29863106,8,2,5,True,True
18001265,2,2,1,False,True
23712465,5,1,5,True,False
30814769,2,2,1,False,True
16360360,1,1,1,False,False
20670847,5,1,5,True,False
22883077,1,1,1,False,False
19254676,1,1,1,False,False
19643369,1,1,1,False,False
22427759,3,2,2,True,True
22200185,1,1,1,False,False
25525743,1,1,1,False,False
26634541,1,1,1,False,False
16412856,3,1,3,True,False
18430606,1,1,1,False,False
17261662,1,1,1,False,False
24154934,1,1,1,False,False
18325461,2,1,2,True,False
16142595,2,1,2,True,False
15694946,1,1,1,False,False
18374881,1,1,1,False,False
22402418,1,1,1,False,False
15604328,4,1,4,True,False
17376290,6,1,6,True,False
23758137,2,1,2,True,False
21570962,5,1,5,True,False
19042044,1,1,1,False,False
17170629,3,1,3,True,False
22459310,1,1,1,False,False
15721028,1,1,1,False,False
21960749,2,1,2,True,False
19962481,1,1,1,False,False
18215603,4,4,1,False,True
23433403,2,1,2,True,False
19427432,3,2,2,True,True
24963306,1,1,1,False,False
17540209,1,1,1,False,False
16051518,3,1,3,True,False
18855352,2,1,2,True,False
19477374,4,1,4,True,False
16750703,2,2,2,False,False
26005803,1,1,1,False,False
26531283,1,1,1,False,False
30666669,2,1,2,True,False
23391667,4,2,3,True,True
30540688,4,1,4,True,False
22041323,1,1,1,False,False
27388289,5,1,5,True,False
23962886,1,1,1,False,False
16516598,2,1,2,True,False
16360963,1,1,1,False,False
21737951,4,2,2,True,True
30651887,2,1,2,True,False
30481260,4,1,4,True,False
17151816,4,1,4,True,False
22154198,1,1,1,False,False
23769575,4,1,4,True,False
16887387,1,1,1,False,False
20178563,2,1,2,True,False
17890152,2,1,2,True,False
19946241,2,1,2,True,False
20014876,1,1,1,False,False
24954758,1,1,1,False,False
15203261,3,1,3,True,False
25168278,1,1,1,False,False
20156938,1,1,1,False,False
11277825,5,1,5,True,False
22435944,4,1,4,True,False
19410683,2,1,2,True,False
25528845,6,2,5,True,True
24274967,3,2,2,True,True
20979862,8,2,4,True,True
21925056,2,1,2,True,False
31902653,2,2,1,False,True
32650007,3,1,3,True,False
36815659,6,2,3,True,True
37500657,1,1,1,False,False
35789338,1,1,1,False,False
36865446,1,1,1,False,False
34709301,1,1,1,False,False
33386081,4,2,2,True,True
31885479,1,1,1,False,False
19651918,2,2,1,False,True
21033384,1,1,1,False,False
17183751,1,1,1,False,False
29078817,1,1,1,False,False
12606523,2,2,1,False,True
19265025,2,2,1,False,True
22223218,1,1,1,False,False
22995723,3,1,3,True,False
16143705,2,2,1,False,True
19034329,1,1,1,False,False
16025235,1,1,1,False,False
23869305,3,3,1,False,True
30780833,4,2,2,True,True
28499669,5,1,5,True,False
16784923,1,1,1,False,False
24323833,6,2,4,True,True
16092057,2,2,1,False,True
29932769,4,1,4,True,False
22930812,1,1,1,False,False
16446773,1,1,1,False,False
18842192,1,1,1,False,False
18638594,1,1,1,False,False
25008071,5,1,5,True,False
25850975,4,2,2,True,True
23170936,1,1,1,False,False
26336957,8,3,4,True,True
25702430,1,1,1,False,False
22264573,3,2,2,True,True
26434404,1,1,1,False,False
19749496,3,2,2,True,True
25240527,3,1,3,True,False
17427425,4,1,4,True,False
25464609,2,1,2,True,False
16962881,1,1,1,False,False
24323832,9,2,5,True,True
21220373,1,1,1,False,False
15953504,6,4,2,True,True
20425579,3,3,1,False,True
18566295,2,2,1,False,True
31023038,3,1,3,True,False
16709309,4,2,3,True,True
19539078,11,3,5,True,True
20195400,2,2,1,False,True
15670545,7,4,3,True,True
14699004,2,1,2,True,False
21291725,8,5,2,True,True
16084140,2,2,1,False,True
23890516,5,3,3,True,True
31374931,1,1,1,False,False
22108151,3,3,1,False,True
21651980,1,1,1,False,False
15955130,4,3,2,True,True
28069721,1,1,1,False,False
22180354,1,1,1,False,False
16770562,2,2,1,False,True
22007026,1,1,1,False,False
17053166,1,1,1,False,False
19929597,5,4,2,True,True
21714711,1,1,1,False,False
21752880,2,1,2,True,False
22530349,1,1,1,False,False
16635606,5,5,1,False,True
12891253,4,4,1,False,True
21519514,2,2,2,False,False
18805771,1,1,1,False,False
28676018,5,2,4,True,True
16771091,2,1,2,True,False
11464448,2,1,2,True,False
28437620,18,4,8,True,True
33726685,4,3,2,True,True
37378115,3,1,3,True,False
31758917,1,1,1,False,False
37633180,3,1,3,True,False
32988255,2,1,2,True,False
31980514,3,1,3,True,False
39627060,1,1,1,False,False
39264503,8,2,4,True,True
32259528,8,2,6,True,True
40765551,1,1,1,False,False
36315279,2,1,2,True,False
35108621,2,1,2,True,False
32684739,6,6,1,False,True
34253708,4,1,4,True,False
26579943,3,1,3,True,False
24351828,2,1,2,True,False
27430242,1,1,1,False,False
28474247,2,1,2,True,False
19692013,2,1,2,True,False
29030734,1,1,1,False,False
31440039,10,2,5,True,True
21971118,3,1,3,True,False
29099421,2,1,2,True,False
24759122,3,1,3,True,False
20863215,2,1,2,True,False
17628598,7,2,6,True,True
26975536,1,1,1,False,False
18325463,2,1,2,True,False
24392114,3,1,3,True,False
16883060,2,1,2,True,False
20633948,3,1,3,True,False
